INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS year
2 0 2 0 5 1 2 1 1944
2 0 2 1 -7 0 2 2 1944
2 0 2 1 -5 0 2 2 1944
2 0 2 1 -4 0 2 2 1944
2 0 2 1 -3 1 3 2 1944
2 0 2 1 -2 4 9 5 1944
2 0 2 1 -1 3 22 19 1944
2 0 2 1 0 31 59 28 1944
2 0 2 1 1 7 15 8 1944
2 0 2 1 2 5 8 3 1944
2 0 2 1 3 3 4 1 1944
2 0 2 1 4 2 2 0 1944
2 0 2 1 5 2 2 0 1944
2 0 2 10 -7 0 1 1 1944
2 0 2 10 -6 0 2 2 1944
2 0 2 10 -4 0 2 2 1944
2 0 2 10 -3 1 5 4 1944
2 0 2 10 -2 0 6 6 1944
2 0 2 10 -1 9 17 8 1944
2 0 2 10 0 11 22 11 1944
2 0 2 10 1 6 6 0 1944
2 0 2 10 2 3 4 1 1944
2 0 2 10 3 1 1 0 1944
2 0 2 11 -7 0 1 1 1944
2 0 2 11 -6 0 1 1 1944
2 0 2 11 -5 0 2 2 1944
2 0 2 11 -4 1 1 0 1944
2 0 2 11 -3 0 1 1 1944
2 0 2 11 -2 2 6 4 1944
2 0 2 11 -1 5 10 5 1944
2 0 2 11 0 12 22 10 1944
2 0 2 11 1 2 5 3 1944
2 0 2 11 2 1 2 1 1944
2 0 2 11 3 0 1 1 1944
2 0 2 100 -3 1 3 2 1944
2 0 2 100 -2 0 2 2 1944
2 0 2 100 -1 0 4 4 1944
2 0 2 100 0 3 12 9 1944
2 0 2 100 1 1 1 0 1944
2 0 2 100 2 2 3 1 1944
2 0 2 101 -4 0 1 1 1944
2 0 2 101 -3 0 1 1 1944
2 0 2 101 -2 0 2 2 1944
2 0 2 101 -1 1 4 3 1944
2 0 2 101 0 3 7 4 1944
2 0 2 101 1 1 1 0 1944
2 0 2 101 2 2 2 0 1944
2 0 2 101 4 1 1 0 1944
2 0 2 110 -7 0 1 1 1944
2 0 2 110 -5 0 1 1 1944
2 0 2 110 -4 0 1 1 1944
