INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS
2 1 0 0 3 52 398 346
2 1 0 0 2 176 782 606
2 1 0 0 1 477 1448 971
2 1 0 0 0 1657 3384 1727
2 1 0 0 -1 626 1045 419
2 1 0 0 -2 371 516 145
2 1 0 0 -3 179 215 36
2 1 0 0 -4 103 114 11
2 1 0 0 -5 33 38 5
2 1 0 0 -6 9 9 0
2 1 0 0 -7 4 4 0
2 1 0 0 -8 3 3 0
2 1 0 0 -9 1 1 0
2 1 0 0 -12 1 1 0
2 1 0 1 9 0 4 4
2 1 0 1 8 0 5 5
2 1 0 1 7 0 7 7
2 1 0 1 6 1 8 7
2 1 0 1 5 1 19 18
2 1 0 1 4 6 36 30
2 1 0 1 3 12 94 82
2 1 0 1 2 41 165 124
2 1 0 1 1 119 340 221
2 1 0 1 0 432 842 410
2 1 0 1 -1 149 255 106
2 1 0 1 -2 101 135 34
2 1 0 1 -3 45 53 8
2 1 0 1 -4 23 26 3
2 1 0 1 -5 11 11 0
2 1 0 1 -6 3 3 0
2 1 0 1 -7 2 2 0
2 1 0 10 14 0 1 1
2 1 0 10 8 0 1 1
2 1 0 10 7 0 2 2
2 1 0 10 5 0 4 4
2 1 0 10 4 0 6 6
2 1 0 10 3 6 28 22
2 1 0 10 2 22 53 31
2 1 0 10 1 41 90 49
2 1 0 10 0 113 213 100
2 1 0 10 -1 55 91 36
2 1 0 10 -2 39 56 17
2 1 0 10 -3 23 25 2
2 1 0 10 -4 10 10 0
2 1 0 10 -5 5 5 0
2 1 0 10 -8 2 2 0
2 1 0 11 9 0 2 2
2 1 0 11 7 0 1 1
2 1 0 11 5 1 3 2
2 1 0 11 4 1 10 9
2 1 0 11 3 4 23 19
2 1 0 11 2 16 43 27
2 1 0 11 1 36 90 54
2 1 0 11 0 109 190 81
2 1 0 11 -1 39 64 25
2 1 0 11 -2 25 34 9
2 1 0 11 -3 12 12 0
2 1 0 11 -4 8 8 0
2 1 0 11 -5 4 4 0
2 1 0 100 14 0 1 1
2 1 0 100 4 1 1 0
2 1 0 100 3 1 7 6
2 1 0 100 2 1 3 2
2 1 0 100 1 2 9 7
2 1 0 100 0 10 20 10
2 1 0 100 -1 9 14 5
2 1 0 100 -2 6 11 5
2 1 0 100 -3 4 5 1
2 1 0 100 -4 2 2 0
2 1 0 100 -5 1 1 0
2 1 0 100 -6 1 1 0
2 1 0 100 -12 1 1 0
2 1 0 101 5 0 1 1
2 1 0 101 4 0 1 1
2 1 0 101 3 0 8 8
2 1 0 101 2 4 14 10
2 1 0 101 1 4 17 13
2 1 0 101 0 24 50 26
2 1 0 101 -1 20 30 10
2 1 0 101 -2 11 16 5
2 1 0 101 -3 7 7 0
2 1 0 101 -4 4 4 0
2 1 0 101 -5 3 3 0
2 1 0 110 5 0 1 1
2 1 0 110 4 2 5 3
2 1 0 110 3 0 4 4
2 1 0 110 2 3 5 2
2 1 0 110 1 14 22 8
2 1 0 110 0 28 48 20
2 1 0 110 -1 14 18 4
2 1 0 110 -2 11 16 5
2 1 0 110 -3 5 6 1
2 1 0 110 -4 3 3 0
2 1 0 110 -6 1 1 0
2 1 0 111 4 0 1 1
2 1 0 111 3 2 6 4
2 1 0 111 2 6 8 2
2 1 0 111 1 9 20 11
2 1 0 111 0 32 43 11
2 1 0 111 -1 11 13 2
2 1 0 111 -2 9 10 1
2 1 0 111 -3 1 1 0
2 1 0 111 -4 1 1 0
2 1 0 111 -5 1 1 0
2 1 0 111 -6 1 1 0
2 1 1 0 13 0 1 1
2 1 1 0 9 0 4 4
2 1 1 0 8 0 4 4
2 1 1 0 7 0 17 17
2 1 1 0 6 1 39 38
2 1 1 0 5 4 52 48
2 1 1 0 4 13 134 121
2 1 1 0 3 33 268 235
2 1 1 0 2 107 557 450
2 1 1 0 1 308 1012 704
2 1 1 0 0 1068 2288 1220
2 1 1 0 -1 478 814 336
2 1 1 0 -2 290 409 119
2 1 1 0 -3 147 182 35
2 1 1 0 -4 84 94 10
2 1 1 0 -5 27 35 8
2 1 1 0 -6 13 13 0
2 1 1 0 -7 9 10 1
2 1 1 0 -8 3 3 0
2 1 1 0 -9 1 1 0
2 1 1 0 -13 1 1 0
2 1 1 1 9 0 1 1
2 1 1 1 8 0 3 3
2 1 1 1 7 0 9 9
2 1 1 1 6 0 10 10
2 1 1 1 5 0 22 22
2 1 1 1 4 5 49 44
2 1 1 1 3 13 113 100
2 1 1 1 2 45 219 174
2 1 1 1 1 128 376 248
2 1 1 1 0 461 932 471
2 1 1 1 -1 190 326 136
2 1 1 1 -2 115 169 54
2 1 1 1 -3 63 83 20
2 1 1 1 -4 42 48 6
2 1 1 1 -5 18 21 3
2 1 1 1 -6 11 11 0
2 1 1 1 -7 5 6 1
2 1 1 1 -8 2 2 0
2 1 1 1 -9 1 1 0
2 1 1 10 8 0 1 1
2 1 1 10 7 0 2 2
2 1 1 10 6 1 4 3
2 1 1 10 5 0 3 3
2 1 1 10 4 2 12 10
2 1 1 10 3 5 31 26
2 1 1 10 2 9 58 49
2 1 1 10 1 56 153 97
2 1 1 10 0 142 319 177
2 1 1 10 -1 107 174 67
2 1 1 10 -2 64 92 28
2 1 1 10 -3 40 53 13
2 1 1 10 -4 16 22 6
2 1 1 10 -5 9 11 2
2 1 1 10 -6 7 7 0
2 1 1 10 -8 1 1 0
2 1 1 11 9 0 3 3
2 1 1 11 8 0 1 1
2 1 1 11 7 0 5 5
2 1 1 11 6 0 3 3
2 1 1 11 5 0 3 3
2 1 1 11 4 2 20 18
2 1 1 11 3 4 40 36
2 1 1 11 2 8 61 53
2 1 1 11 1 64 135 71
2 1 1 11 0 152 289 137
2 1 1 11 -1 77 121 44
2 1 1 11 -2 38 61 23
2 1 1 11 -3 28 36 8
2 1 1 11 -4 16 19 3
2 1 1 11 -5 6 7 1
2 1 1 11 -6 4 5 1
2 1 1 11 -7 1 1 0
2 1 1 100 14 0 1 1
2 1 1 100 5 0 1 1
2 1 1 100 4 0 5 5
2 1 1 100 3 5 11 6
2 1 1 100 2 6 22 16
2 1 1 100 1 15 37 22
2 1 1 100 0 55 89 34
2 1 1 100 -1 27 55 28
2 1 1 100 -2 28 40 12
2 1 1 100 -3 21 27 6
2 1 1 100 -4 12 12 0
2 1 1 100 -5 6 6 0
2 1 1 100 -6 2 2 0
2 1 1 100 -8 1 1 0
2 1 1 101 7 0 2 2
2 1 1 101 5 0 1 1
2 1 1 101 4 1 2 1
2 1 1 101 3 0 10 10
2 1 1 101 2 7 25 18
2 1 1 101 1 18 47 29
2 1 1 101 0 56 111 55
2 1 1 101 -1 46 71 25
2 1 1 101 -2 30 50 20
2 1 1 101 -3 19 23 4
2 1 1 101 -4 7 8 1
2 1 1 101 -5 2 2 0
2 1 1 101 -6 2 2 0
2 1 1 110 5 0 1 1
2 1 1 110 4 1 3 2
2 1 1 110 3 1 9 8
2 1 1 110 2 9 15 6
2 1 1 110 1 17 47 30
2 1 1 110 0 45 92 47
2 1 1 110 -1 27 48 21
2 1 1 110 -2 28 37 9
2 1 1 110 -3 19 21 2
2 1 1 110 -4 5 7 2
2 1 1 110 -5 3 3 0
2 1 1 111 4 0 2 2
2 1 1 111 3 1 8 7
2 1 1 111 2 5 13 8
2 1 1 111 1 18 35 17
2 1 1 111 0 53 82 29
2 1 1 111 -1 29 43 14
2 1 1 111 -2 18 28 10
2 1 1 111 -3 13 15 2
2 1 1 111 -4 4 5 1
2 1 1 111 -5 2 2 0
2 1 1 111 -6 2 2 0
2 1 2 0 13 0 2 2
2 1 2 0 11 0 1 1
2 1 2 0 9 0 5 5
2 1 2 0 8 0 5 5
2 1 2 0 7 0 11 11
2 1 2 0 6 1 33 32
2 1 2 0 5 3 45 42
2 1 2 0 4 8 98 90
2 1 2 0 3 23 201 178
2 1 2 0 2 79 411 332
2 1 2 0 1 217 762 545
2 1 2 0 0 756 1701 945
2 1 2 0 -1 400 683 283
2 1 2 0 -2 258 365 107
2 1 2 0 -3 118 150 32
2 1 2 0 -4 83 97 14
2 1 2 0 -5 38 44 6
2 1 2 0 -6 14 15 1
2 1 2 0 -7 12 13 1
2 1 2 0 -8 4 4 0
2 1 2 0 -9 3 3 0
2 1 2 0 -13 1 1 0
2 1 2 1 13 0 1 1
2 1 2 1 11 0 1 1
2 1 2 1 8 0 5 5
2 1 2 1 7 0 5 5
2 1 2 1 6 0 10 10
2 1 2 1 5 0 22 22
2 1 2 1 4 3 44 41
2 1 2 1 3 11 94 83
2 1 2 1 2 42 203 161
2 1 2 1 1 96 353 257
2 1 2 1 0 398 842 444
2 1 2 1 -1 203 358 155
2 1 2 1 -2 147 196 49
2 1 2 1 -3 56 84 28
2 1 2 1 -4 64 76 12
2 1 2 1 -5 19 22 3
2 1 2 1 -6 10 10 0
2 1 2 1 -7 8 11 3
2 1 2 1 -8 3 3 0
2 1 2 1 -9 1 1 0
2 1 2 1 -13 1 1 0
2 1 2 10 8 0 2 2
2 1 2 10 7 0 1 1
2 1 2 10 6 0 2 2
2 1 2 10 5 0 7 7
2 1 2 10 4 2 18 16
2 1 2 10 3 5 45 40
2 1 2 10 2 16 87 71
2 1 2 10 1 59 173 114
2 1 2 10 0 184 393 209
2 1 2 10 -1 136 226 90
2 1 2 10 -2 94 138 44
2 1 2 10 -3 70 85 15
2 1 2 10 -4 33 41 8
2 1 2 10 -5 14 17 3
2 1 2 10 -6 12 14 2
2 1 2 10 -7 7 7 0
2 1 2 10 -8 3 3 0
2 1 2 10 -9 2 2 0
2 1 2 10 -15 1 1 0
2 1 2 11 8 0 1 1
2 1 2 11 7 0 2 2
2 1 2 11 6 0 4 4
2 1 2 11 5 0 10 10
2 1 2 11 4 1 13 12
2 1 2 11 3 3 33 30
2 1 2 11 2 13 64 51
2 1 2 11 1 52 150 98
2 1 2 11 0 168 340 172
2 1 2 11 -1 96 164 68
2 1 2 11 -2 63 89 26
2 1 2 11 -3 41 57 16
2 1 2 11 -4 27 30 3
2 1 2 11 -5 10 11 1
2 1 2 11 -6 6 6 0
2 1 2 11 -7 3 4 1
2 1 2 11 -8 3 3 0
2 1 2 11 -13 1 1 0
2 1 2 100 7 0 1 1
2 1 2 100 6 1 3 2
2 1 2 100 5 0 4 4
2 1 2 100 4 0 8 8
2 1 2 100 3 3 14 11
2 1 2 100 2 4 34 30
2 1 2 100 1 24 71 47
2 1 2 100 0 61 153 92
2 1 2 100 -1 71 123 52
2 1 2 100 -2 46 67 21
2 1 2 100 -3 36 47 11
2 1 2 100 -4 13 17 4
2 1 2 100 -5 9 10 1
2 1 2 100 -6 3 3 0
2 1 2 100 -7 3 3 0
2 1 2 100 -8 3 3 0
2 1 2 101 9 0 1 1
2 1 2 101 7 0 1 1
2 1 2 101 5 0 2 2
2 1 2 101 4 0 5 5
2 1 2 101 3 1 15 14
2 1 2 101 2 7 30 23
2 1 2 101 1 19 61 42
2 1 2 101 0 65 135 70
2 1 2 101 -1 61 106 45
2 1 2 101 -2 41 67 26
2 1 2 101 -3 34 44 10
2 1 2 101 -4 19 20 1
2 1 2 101 -5 8 9 1
2 1 2 101 -6 4 4 0
2 1 2 101 -7 5 5 0
2 1 2 101 -8 1 1 0
2 1 2 110 9 0 2 2
2 1 2 110 7 0 1 1
2 1 2 110 6 0 1 1
2 1 2 110 4 0 7 7
2 1 2 110 3 0 18 18
2 1 2 110 2 3 17 14
2 1 2 110 1 14 42 28
2 1 2 110 0 45 95 50
2 1 2 110 -1 43 78 35
2 1 2 110 -2 25 43 18
2 1 2 110 -3 20 25 5
2 1 2 110 -4 11 15 4
2 1 2 110 -5 2 2 0
2 1 2 110 -6 3 3 0
2 1 2 110 -7 2 2 0
2 1 2 110 -8 1 1 0
2 1 2 111 7 0 1 1
2 1 2 111 4 0 2 2
2 1 2 111 3 0 9 9
2 1 2 111 2 2 18 16
2 1 2 111 1 13 43 30
2 1 2 111 0 48 101 53
2 1 2 111 -1 35 57 22
2 1 2 111 -2 30 43 13
2 1 2 111 -3 23 26 3
2 1 2 111 -4 13 14 1
2 1 2 111 -5 7 8 1
2 1 2 111 -6 5 6 1
2 1 2 111 -7 1 2 1
2 1 2 111 -8 2 2 0
3 0 0 0 13 0 1 1
3 0 0 0 12 0 1 1
3 0 0 0 11 0 1 1
3 0 0 0 10 0 3 3
3 0 0 0 9 0 7 7
3 0 0 0 8 0 12 12
3 0 0 0 7 0 22 22
3 0 0 0 6 2 51 49
3 0 0 0 5 4 77 73
3 0 0 0 4 13 167 154
3 0 0 0 3 39 361 322
3 0 0 0 2 119 686 567
3 0 0 0 1 342 1243 901
3 0 0 0 0 1184 2763 1579
3 0 0 0 -1 749 1332 583
3 0 0 0 -2 492 717 225
3 0 0 0 -3 264 346 82
3 0 0 0 -4 178 211 33
3 0 0 0 -5 79 91 12
3 0 0 0 -6 34 38 4
3 0 0 0 -7 24 27 3
3 0 0 0 -8 17 17 0
3 0 0 0 -9 4 4 0
3 0 0 0 -15 1 1 0
3 0 0 1 10 0 2 2
3 0 0 1 8 0 2 2
3 0 0 1 7 0 6 6
3 0 0 1 6 0 14 14
3 0 0 1 5 1 22 21
3 0 0 1 4 1 45 44
3 0 0 1 3 8 108 100
3 0 0 1 2 26 177 151
3 0 0 1 1 94 327 233
3 0 0 1 0 229 569 340
3 0 0 1 -1 151 303 152
3 0 0 1 -2 104 157 53
3 0 0 1 -3 62 93 31
3 0 0 1 -4 31 43 12
3 0 0 1 -5 18 20 2
3 0 0 1 -6 4 6 2
3 0 0 1 -7 5 7 2
3 0 0 1 -8 5 5 0
3 0 0 10 9 0 1 1
3 0 0 10 8 0 3 3
3 0 0 10 7 0 2 2
3 0 0 10 6 0 10 10
3 0 0 10 5 0 11 11
3 0 0 10 4 1 16 15
3 0 0 10 3 2 28 26
3 0 0 10 2 8 70 62
3 0 0 10 1 23 115 92
3 0 0 10 0 63 162 99
3 0 0 10 -1 48 84 36
3 0 0 10 -2 31 42 11
3 0 0 10 -3 13 20 7
3 0 0 10 -4 10 12 2
3 0 0 10 -5 6 6 0
3 0 0 10 -6 2 2 0
3 0 0 11 10 0 1 1
3 0 0 11 8 0 1 1
3 0 0 11 7 0 3 3
3 0 0 11 6 0 3 3
3 0 0 11 5 0 10 10
3 0 0 11 4 0 14 14
3 0 0 11 3 3 27 24
3 0 0 11 2 9 49 40
3 0 0 11 1 25 85 60
3 0 0 11 0 34 107 73
3 0 0 11 -1 30 60 30
3 0 0 11 -2 19 34 15
3 0 0 11 -3 14 21 7
3 0 0 11 -4 3 5 2
3 0 0 11 -5 2 2 0
3 0 0 11 -7 2 2 0
3 0 0 100 7 0 1 1
3 0 0 100 6 0 1 1
3 0 0 100 5 0 2 2
3 0 0 100 3 0 5 5
3 0 0 100 2 1 9 8
3 0 0 100 1 3 20 17
3 0 0 100 0 1 13 12
3 0 0 100 -1 9 18 9
3 0 0 100 -2 3 8 5
3 0 0 100 -3 2 2 0
3 0 0 100 -4 1 2 1
3 0 0 101 7 0 1 1
3 0 0 101 6 0 1 1
3 0 0 101 5 1 2 1
3 0 0 101 4 1 4 3
3 0 0 101 3 1 14 13
3 0 0 101 2 1 11 10
3 0 0 101 1 6 34 28
3 0 0 101 0 10 46 36
3 0 0 101 -1 7 22 15
3 0 0 101 -2 7 13 6
3 0 0 101 -3 3 9 6
3 0 0 101 -4 1 2 1
3 0 0 110 6 0 1 1
3 0 0 110 5 0 3 3
3 0 0 110 4 0 4 4
3 0 0 110 3 1 4 3
3 0 0 110 2 0 17 17
3 0 0 110 1 1 21 20
3 0 0 110 0 8 29 21
3 0 0 110 -1 5 16 11
3 0 0 110 -2 1 4 3
3 0 0 110 -3 2 2 0
3 0 0 110 -4 1 1 0
3 0 0 110 -6 1 1 0
3 0 0 111 8 0 1 1
3 0 0 111 6 0 2 2
3 0 0 111 5 0 4 4
3 0 0 111 4 0 6 6
3 0 0 111 3 0 7 7
3 0 0 111 2 0 16 16
3 0 0 111 1 3 20 17
3 0 0 111 0 3 19 16
3 0 0 111 -1 7 15 8
3 0 0 111 -2 1 2 1
3 0 0 111 -3 3 5 2
3 0 0 111 -4 0 1 1
3 0 0 111 -5 1 1 0
3 0 1 0 14 0 1 1
3 0 1 0 13 0 1 1
3 0 1 0 12 0 1 1
3 0 1 0 11 0 1 1
3 0 1 0 10 0 1 1
3 0 1 0 9 0 6 6
3 0 1 0 8 0 12 12
3 0 1 0 7 0 22 22
3 0 1 0 6 3 51 48
3 0 1 0 5 3 72 69
3 0 1 0 4 12 136 124
3 0 1 0 3 37 280 243
3 0 1 0 2 100 508 408
3 0 1 0 1 254 894 640
3 0 1 0 0 916 2064 1148
3 0 1 0 -1 554 944 390
3 0 1 0 -2 355 507 152
3 0 1 0 -3 196 243 47
3 0 1 0 -4 132 151 19
3 0 1 0 -5 58 67 9
3 0 1 0 -6 29 31 2
3 0 1 0 -7 19 20 1
3 0 1 0 -8 11 11 0
3 0 1 0 -9 3 3 0
3 0 1 0 -15 1 1 0
3 0 1 1 14 0 1 1
3 0 1 1 12 0 2 2
3 0 1 1 10 0 2 2
3 0 1 1 9 0 1 1
3 0 1 1 8 0 3 3
3 0 1 1 7 0 9 9
3 0 1 1 6 2 19 17
3 0 1 1 5 2 29 27
3 0 1 1 4 3 61 58
3 0 1 1 3 11 114 103
3 0 1 1 2 36 217 181
3 0 1 1 1 102 386 284
3 0 1 1 0 297 681 384
3 0 1 1 -1 171 334 163
3 0 1 1 -2 125 182 57
3 0 1 1 -3 66 86 20
3 0 1 1 -4 37 45 8
3 0 1 1 -5 27 33 6
3 0 1 1 -6 6 8 2
3 0 1 1 -7 9 11 2
3 0 1 1 -8 7 7 0
3 0 1 10 10 0 1 1
3 0 1 10 9 0 2 2
3 0 1 10 8 0 3 3
3 0 1 10 7 0 5 5
3 0 1 10 6 0 21 21
3 0 1 10 5 0 18 18
3 0 1 10 4 1 23 22
3 0 1 10 3 1 69 68
3 0 1 10 2 16 125 109
3 0 1 10 1 50 177 127
3 0 1 10 0 148 323 175
3 0 1 10 -1 99 165 66
3 0 1 10 -2 51 73 22
3 0 1 10 -3 28 38 10
3 0 1 10 -4 19 22 3
3 0 1 10 -5 12 12 0
3 0 1 10 -6 5 6 1
3 0 1 10 -7 4 4 0
3 0 1 10 -8 2 2 0
3 0 1 10 -15 1 1 0
3 0 1 11 14 0 1 1
3 0 1 11 11 0 1 1
3 0 1 11 9 0 2 2
3 0 1 11 8 0 1 1
3 0 1 11 7 0 6 6
3 0 1 11 6 1 8 7
3 0 1 11 5 0 16 16
3 0 1 11 4 1 25 24
3 0 1 11 3 3 54 51
3 0 1 11 2 22 98 76
3 0 1 11 1 44 163 119
3 0 1 11 0 91 217 126
3 0 1 11 -1 36 87 51
3 0 1 11 -2 36 58 22
3 0 1 11 -3 18 27 9
3 0 1 11 -4 15 17 2
3 0 1 11 -5 7 10 3
3 0 1 11 -6 2 3 1
3 0 1 11 -7 1 2 1
3 0 1 11 -8 4 4 0
3 0 1 100 11 0 1 1
3 0 1 100 8 0 2 2
3 0 1 100 7 0 2 2
3 0 1 100 6 0 8 8
3 0 1 100 5 0 1 1
3 0 1 100 4 1 11 10
3 0 1 100 3 2 23 21
3 0 1 100 2 5 41 36
3 0 1 100 1 18 71 53
3 0 1 100 0 36 89 53
3 0 1 100 -1 24 38 14
3 0 1 100 -2 21 28 7
3 0 1 100 -3 9 11 2
3 0 1 100 -4 2 4 2
3 0 1 100 -5 4 4 0
3 0 1 100 -6 1 1 0
3 0 1 101 10 0 1 1
3 0 1 101 9 0 1 1
3 0 1 101 8 0 4 4
3 0 1 101 7 0 3 3
3 0 1 101 6 0 6 6
3 0 1 101 5 0 5 5
3 0 1 101 4 0 19 19
3 0 1 101 3 4 34 30
3 0 1 101 2 10 52 42
3 0 1 101 1 23 83 60
3 0 1 101 0 23 89 66
3 0 1 101 -1 18 42 24
3 0 1 101 -2 23 35 12
3 0 1 101 -3 12 15 3
3 0 1 101 -4 4 5 1
3 0 1 101 -5 1 1 0
3 0 1 101 -6 0 1 1
3 0 1 101 -7 1 1 0
3 0 1 110 15 0 1 1
3 0 1 110 11 0 1 1
3 0 1 110 10 0 1 1
3 0 1 110 7 0 1 1
3 0 1 110 6 0 5 5
3 0 1 110 5 1 6 5
3 0 1 110 4 0 12 12
3 0 1 110 3 2 23 21
3 0 1 110 2 0 32 32
3 0 1 110 1 10 63 53
3 0 1 110 0 25 69 44
3 0 1 110 -1 19 34 15
3 0 1 110 -2 6 13 7
3 0 1 110 -3 7 11 4
3 0 1 110 -4 0 1 1
3 0 1 110 -5 0 1 1
3 0 1 110 -6 1 1 0
3 0 1 111 10 0 1 1
3 0 1 111 9 0 2 2
3 0 1 111 7 0 1 1
3 0 1 111 6 1 3 2
3 0 1 111 5 1 6 5
3 0 1 111 4 0 13 13
3 0 1 111 3 0 20 20
3 0 1 111 2 7 46 39
3 0 1 111 1 11 58 47
3 0 1 111 0 20 71 51
3 0 1 111 -1 10 28 18
3 0 1 111 -2 9 15 6
3 0 1 111 -3 8 11 3
3 0 1 111 -4 5 5 0
3 0 1 111 -5 0 1 1
3 0 1 111 -6 1 1 0
3 0 1 111 -7 1 2 1
3 0 1 111 -8 2 2 0
3 0 2 0 13 0 1 1
3 0 2 0 11 0 1 1
3 0 2 0 10 0 2 2
3 0 2 0 9 0 5 5
3 0 2 0 8 0 16 16
3 0 2 0 7 0 21 21
3 0 2 0 6 3 48 45
3 0 2 0 5 4 72 68
3 0 2 0 4 11 143 132
3 0 2 0 3 38 301 263
3 0 2 0 2 93 442 349
3 0 2 0 1 218 704 486
3 0 2 0 0 723 1602 879
3 0 2 0 -1 446 740 294
3 0 2 0 -2 293 408 115
3 0 2 0 -3 158 199 41
3 0 2 0 -4 104 120 16
3 0 2 0 -5 41 46 5
3 0 2 0 -6 23 24 1
3 0 2 0 -7 10 11 1
3 0 2 0 -8 7 7 0
3 0 2 0 -9 3 3 0
3 0 2 1 12 0 3 3
3 0 2 1 10 0 2 2
3 0 2 1 9 0 4 4
3 0 2 1 8 0 7 7
3 0 2 1 7 0 12 12
3 0 2 1 6 3 28 25
3 0 2 1 5 0 40 40
3 0 2 1 4 9 79 70
3 0 2 1 3 22 145 123
3 0 2 1 2 58 266 208
3 0 2 1 1 120 383 263
3 0 2 1 0 337 727 390
3 0 2 1 -1 199 343 144
3 0 2 1 -2 129 179 50
3 0 2 1 -3 63 81 18
3 0 2 1 -4 40 43 3
3 0 2 1 -5 22 27 5
3 0 2 1 -6 9 10 1
3 0 2 1 -7 7 8 1
3 0 2 1 -9 1 1 0
3 0 2 10 10 0 2 2
3 0 2 10 9 0 2 2
3 0 2 10 8 0 3 3
3 0 2 10 7 0 4 4
3 0 2 10 6 0 25 25
3 0 2 10 5 0 28 28
3 0 2 10 4 3 45 42
3 0 2 10 3 7 111 104
3 0 2 10 2 35 174 139
3 0 2 10 1 81 230 149
3 0 2 10 0 193 381 188
3 0 2 10 -1 95 173 78
3 0 2 10 -2 55 81 26
3 0 2 10 -3 22 37 15
3 0 2 10 -4 20 23 3
3 0 2 10 -5 11 12 1
3 0 2 10 -6 4 6 2
3 0 2 10 -7 7 7 0
3 0 2 10 -8 1 1 0
3 0 2 10 -14 1 1 0
3 0 2 10 -15 1 1 0
3 0 2 11 12 0 2 2
3 0 2 11 11 0 1 1
3 0 2 11 10 0 1 1
3 0 2 11 9 0 4 4
3 0 2 11 8 0 3 3
3 0 2 11 7 1 8 7
3 0 2 11 6 1 16 15
3 0 2 11 5 0 24 24
3 0 2 11 4 5 47 42
3 0 2 11 3 9 85 76
3 0 2 11 2 28 134 106
3 0 2 11 1 71 182 111
3 0 2 11 0 110 253 143
3 0 2 11 -1 65 119 54
3 0 2 11 -2 48 66 18
3 0 2 11 -3 23 34 11
3 0 2 11 -4 15 17 2
3 0 2 11 -5 7 9 2
3 0 2 11 -6 5 5 0
3 0 2 11 -7 2 2 0
3 0 2 11 -8 1 1 0
3 0 2 11 -9 1 1 0
3 0 2 100 16 0 1 1
3 0 2 100 11 0 1 1
3 0 2 100 8 0 3 3
3 0 2 100 7 0 5 5
3 0 2 100 6 0 5 5
3 0 2 100 5 0 16 16
3 0 2 100 4 0 21 21
3 0 2 100 3 6 38 32
3 0 2 100 2 12 63 51
3 0 2 100 1 26 106 80
3 0 2 100 0 77 159 82
3 0 2 100 -1 54 77 23
3 0 2 100 -2 24 41 17
3 0 2 100 -3 15 18 3
3 0 2 100 -4 8 10 2
3 0 2 100 -5 6 7 1
3 0 2 100 -6 3 3 0
3 0 2 100 -7 3 3 0
3 0 2 100 -8 1 1 0
3 0 2 101 16 0 1 1
3 0 2 101 9 0 1 1
3 0 2 101 8 0 6 6
3 0 2 101 7 1 8 7
3 0 2 101 6 0 5 5
3 0 2 101 5 0 7 7
3 0 2 101 4 0 21 21
3 0 2 101 3 5 53 48
3 0 2 101 2 13 59 46
3 0 2 101 1 38 122 84
3 0 2 101 0 54 133 79
3 0 2 101 -1 32 64 32
3 0 2 101 -2 21 36 15
3 0 2 101 -3 8 10 2
3 0 2 101 -4 8 8 0
3 0 2 101 -5 3 5 2
3 0 2 101 -6 1 1 0
3 0 2 101 -7 3 3 0
3 0 2 110 8 0 3 3
3 0 2 110 7 0 1 1
3 0 2 110 6 0 5 5
3 0 2 110 5 0 12 12
3 0 2 110 4 1 19 18
3 0 2 110 3 3 25 22
3 0 2 110 2 7 37 30
3 0 2 110 1 20 67 47
3 0 2 110 0 27 76 49
3 0 2 110 -1 16 29 13
3 0 2 110 -2 8 13 5
3 0 2 110 -3 7 13 6
3 0 2 110 -4 1 2 1
3 0 2 110 -5 2 3 1
3 0 2 110 -6 1 1 0
3 0 2 110 -7 0 1 1
3 0 2 111 10 0 1 1
3 0 2 111 7 0 2 2
3 0 2 111 6 0 4 4
3 0 2 111 5 1 9 8
3 0 2 111 4 2 17 15
3 0 2 111 3 2 22 20
3 0 2 111 2 12 49 37
3 0 2 111 1 21 63 42
3 0 2 111 0 30 76 46
3 0 2 111 -1 15 30 15
3 0 2 111 -2 11 23 12
3 0 2 111 -3 5 13 8
3 0 2 111 -4 4 5 1
3 0 2 111 -5 0 2 2
3 0 2 111 -6 1 1 0
3 0 2 111 -7 1 3 2
3 1 0 0 16 0 1 1
3 1 0 0 13 0 1 1
3 1 0 0 12 0 3 3
3 1 0 0 11 0 2 2
3 1 0 0 10 0 6 6
3 1 0 0 9 0 11 11
3 1 0 0 8 0 24 24
3 1 0 0 7 2 47 45
3 1 0 0 6 3 104 101
3 1 0 0 5 6 148 142
3 1 0 0 4 23 280 257
3 1 0 0 3 71 562 491
3 1 0 0 2 179 812 633
3 1 0 0 1 441 1321 880
3 1 0 0 0 1127 2371 1244
3 1 0 0 -1 726 1173 447
3 1 0 0 -2 485 653 168
3 1 0 0 -3 259 323 64
3 1 0 0 -4 161 183 22
3 1 0 0 -5 83 94 11
3 1 0 0 -6 44 45 1
3 1 0 0 -7 21 23 2
3 1 0 0 -8 11 11 0
3 1 0 0 -9 3 3 0
3 1 0 0 -14 1 1 0
3 1 0 0 -15 1 1 0
3 1 0 1 10 0 2 2
3 1 0 1 9 0 3 3
3 1 0 1 8 0 3 3
3 1 0 1 7 1 9 8
3 1 0 1 6 0 14 14
3 1 0 1 5 3 34 31
3 1 0 1 4 5 69 64
3 1 0 1 3 19 125 106
3 1 0 1 2 56 201 145
3 1 0 1 1 125 301 176
3 1 0 1 0 302 570 268
3 1 0 1 -1 198 301 103
3 1 0 1 -2 143 176 33
3 1 0 1 -3 77 88 11
3 1 0 1 -4 36 39 3
3 1 0 1 -5 18 22 4
3 1 0 1 -6 16 16 0
3 1 0 1 -7 1 1 0
3 1 0 1 -8 3 3 0
3 1 0 1 -9 1 1 0
