TEAM YEAR NUMBER NAME SALARY
giants 2014 12 鈴木尚広 4000万円
giants 2014 31 松本哲也 3200万円
giants 2014 32 橋本到 1400万円
giants 2014 44 大田泰示 1125万円
giants 2014 48 矢野謙次 6000万円
giants 2014 50 加治前竜一 1250万円
giants 2014 51 横川史学 1200万円
giants 2014 52 隠善智也 800万円
giants 2014 008 青山誠 240万円
hawks 1988 10 中村弘道 520万円
hawks 1988 11 吉田豊彦 600万円
hawks 1988 12 井上祐二 1800万円
hawks 1988 13 近田豊年 400万円
hawks 1988 16 山口哲治 600万円
hawks 1988 17 加藤伸一 1100万円
hawks 1988 18 山内和宏 3000万円
hawks 1988 19 山内孝徳 3350万円
hawks 1988 20 藤本修二 2550万円
hawks 1988 21 西川佳明 1250万円
hawks 1988 24 矢野実 970万円
hawks 1988 25 中条善伸 1080万円
hawks 1988 26 田嶋俊雄 800万円
hawks 1988 28 田口竜二 370万円
hawks 1988 31 大久保学 430万円
hawks 1988 32 橋本敬司 860万円
hawks 1988 34 大塚賢一 370万円
hawks 1988 36 山川周一 410万円
hawks 1988 41 青井要 370万円
hawks 1988 46 松崎秀昭 370万円
hawks 1988 48 坂田和隆 410万円
hawks 1988 50 村田勝善 360万円
hawks 1988 52 大坪幸夫 450万円
hawks 1988 57 田尻一郎 370万円
hawks 1988 2 香川伸行 1230万円
hawks 1988 22 森浩之 490万円
hawks 1988 27 岩木哲 800万円
hawks 1988 30 大塚義樹 380万円
hawks 1988 35 吉田博之 1700万円
hawks 1988 49 吉永幸一郎 360万円
hawks 1988 61 木戸賢永 310万円
hawks 1988 62 川越透 360万円
hawks 1988 1 小川史 1300万円
hawks 1988 4 森脇浩司 1050万円
hawks 1988 7 湯上谷宏 1100万円
hawks 1988 8 河埜敬幸 2450万円
hawks 1988 14 若井基安 600万円
hawks 1988 15 畠山準 470万円
hawks 1988 39 藤本博史 570万円
hawks 1988 40 柳田聖人 380万円
hawks 1988 43 坂口千仙 540万円
hawks 1988 51 永田利則 340万円
hawks 1988 53 安田秀之 370万円
hawks 1988 54 中尾明生 920万円
hawks 1988 56 石川晃 370万円
hawks 1988 0 佐々木誠 1780万円
hawks 1988 5 山村善則 1500万円
hawks 1988 23 高柳秀樹 1360万円
hawks 1988 29 山本和範 2600万円
hawks 1988 33 山口裕二 520万円
hawks 1988 37 西浦敏弘 440万円
hawks 1988 38 右田雅彦 500万円
hawks 1988 44 岸川勝也 480万円
hawks 1988 45 山田勉 1030万円
hawks 1988 47 広永益隆 370万円
hawks 1988 55 大道典良 360万円
hawks 1988 58 頓田国満 380万円
hawks 1988 60 門田博光 6200万円
hawks 1989 10 中村弘道 540万円
hawks 1989 11 吉田豊彦 1080万円
hawks 1989 12 井上祐二 3100万円
hawks 1989 13 近田豊年 470万円
hawks 1989 16 篠田淳 480万円
hawks 1989 17 加藤伸一 1760万円
hawks 1989 18 山内和宏 3100万円
hawks 1989 19 山内孝徳 4600万円
hawks 1989 20 藤本修二 3060万円
hawks 1989 21 西川佳明 1600万円
hawks 1989 24 矢野實 1750万円
hawks 1989 25 間柴茂有 1000万円
hawks 1989 26 田嶋俊雄 800万円
hawks 1989 28 原田賢治 980万円
hawks 1989 31 永射保 1900万円
hawks 1989 32 松本卓也 480万円
hawks 1989 34 大塚賢一 420万円
hawks 1989 36 山川周一 450万円
hawks 1989 41 青井要 400万円
hawks 1989 45 中条善伸 1000万円
hawks 1989 46 松崎秀昭 440万円
hawks 1989 48 橋本敬司 850万円
hawks 1989 50 村田勝喜 500万円
hawks 1989 52 大坪幸夫 520万円
hawks 1989 54 白井孝幸 770万円
hawks 1989 56 田口竜二 400万円
hawks 1989 61 村上誠一 360万円
hawks 1989 63 太田勝正 360万円
hawks 1989 64 小早川幸二 360万円
hawks 1989 2 香川伸行 1000万円
hawks 1989 22 森浩之 550万円
hawks 1989 27 山中潔 1400万円
hawks 1989 30 内田強 980万円
hawks 1989 35 吉田博之 2900万円
hawks 1989 49 吉永幸一郎 390万円
hawks 1989 57 大塚義樹 430万円
hawks 1989 62 川越透 380万円
hawks 1989 65 松井隆昌 480万円
hawks 1989 0 坂口千仙 610万円
hawks 1989 1 小川史 1500万円
hawks 1989 4 森脇浩司 1300万円
hawks 1989 6 湯上谷宏 2200万円
hawks 1989 8 河埜敬幸 3100万円
hawks 1989 14 若井基安 680万円
hawks 1989 37 御船英之 540万円
hawks 1989 39 藤本博史 970万円
hawks 1989 40 柳田聖人 390万円
hawks 1989 43 伊藤寿文 700万円
hawks 1989 51 永田利則 600万円
hawks 1989 53 安田秀之 400万円
hawks 1989 60 山之内健一 360万円
hawks 1989 0 佐々木誠 3200万円
hawks 1989 5 山村善則 1420万円
hawks 1989 15 畠山準 660万円
hawks 1989 23 高柳秀樹 1700万円
hawks 1989 29 山本和範 3500万円
hawks 1989 33 山口裕二 580万円
hawks 1989 38 右田雅彦 540万円
hawks 1989 44 岸川勝也 720万円
hawks 1989 47 広永益隆 400万円
hawks 1989 55 大道典良 380万円
hawks 1989 58 頓田国満 420万円
hawks 1989 99 後藤将和 360万円
hawks 1990 70 藤原満 2軍監督
hawks 1990 11 吉田豊彦 2160万円
hawks 1990 12 井上祐二 4600万円
hawks 1990 13 村上誠一 380万円
hawks 1990 15 村田勝喜 1260万円
hawks 1990 16 橋本武広 600万円
hawks 1990 17 加藤伸一 3200万円
hawks 1990 18 山内和宏 3600万円
hawks 1990 19 山内孝徳 4340万円
hawks 1990 20 藤本修二 3000万円
hawks 1990 21 西川佳明 1440万円
hawks 1990 24 矢野實 2750万円
hawks 1990 25 間柴茂有 1100万円
hawks 1990 26 金澤健一 840万円
hawks 1990 28 西村英嗣 680万円
hawks 1990 31 永射保 2400万円
hawks 1990 32 松本卓也 840万円
hawks 1990 34 大塚賢一 480万円
hawks 1990 36 山川周一 500万円
hawks 1990 41 青井要 420万円
hawks 1990 42 近田豊年 480万円
hawks 1990 46 松崎秀昭 670万円
hawks 1990 48 橋本敬司 850万円
hawks 1990 50 森厚三 700万円
hawks 1990 54 濱中英次 600万円
hawks 1990 56 田口竜二 440万円
hawks 1990 59 西清孝 500万円
hawks 1990 66 広瀬真二 350万円
hawks 1990 67 田嶋俊男 360万円
hawks 1990 68 太田龍生 400万円
hawks 1990 69 原田賢治 920万円
hawks 1990 79 篠田淳 480万円
hawks 1990 92 中井伸之 360万円
hawks 1990 93 森秀二 360万円
hawks 1990 94 田之上慶三郎 360万円
hawks 1990 97 江本晃一 840万円
hawks 1990 98 太田勝正 380万円
hawks 1990 99 小早川幸二 380万円
hawks 1990 22 有田修三 4000万円
hawks 1990 27 山中潔 1500万円
hawks 1990 30 内田強 1500万円
hawks 1990 35 吉田博之 2700万円
hawks 1990 49 吉永幸一郎 420万円
hawks 1990 57 大塚義樹 470万円
hawks 1990 62 川越透 420万円
hawks 1990 63 森浩之 640万円
hawks 1990 65 松井隆昌 500万円
hawks 1990 95 榊原竜男 360万円
hawks 1990 0 坂口千仙 730万円
hawks 1990 1 小川史 2300万円
hawks 1990 4 森脇浩司 1950万円
hawks 1990 5 藤本博史 1600万円
hawks 1990 6 湯上谷宏 2200万円
hawks 1990 10 西俊児 500万円
hawks 1990 37 御船英之 580万円
hawks 1990 39 馬場敏史 400万円
hawks 1990 40 脇坂浩二 360万円
hawks 1990 43 伊藤寿文 950万円
hawks 1990 51 永田利則 550万円
hawks 1990 53 安田秀之 440万円
hawks 1990 60 山之内健一 380万円
hawks 1990 61 柳田聖人 420万円
hawks 1990 64 田代広之 360万円
hawks 1990 3 佐々木誠 2700万円
hawks 1990 8 岸川勝也 2600万円
hawks 1990 14 若井基安 1400万円
hawks 1990 23 高柳秀樹 1900万円
hawks 1990 29 山本和範 5000万円
hawks 1990 33 山口裕二 730万円
hawks 1990 38 右田雅彦 1100万円
hawks 1990 44 畠山準 800万円
hawks 1990 45 小川達明 1100万円
hawks 1990 47 広永益隆 900万円
hawks 1990 52 松林和雄 460万円
hawks 1990 55 大道典良 420万円
hawks 1990 58 頓田国満 630万円
hawks 1990 96 西島貴之 360万円
hawks 2005 66 斉藤和巳 15000万円
hawks 2005 2 城島健司 50000万円
hawks 2005 3 松中信彦 32000万円
hawks 2005 30 カブレラ 90002万円
hawks 2005 42 ズレータ 10000万円
hawks 2005 77 バティスタ 50005万円
hawks 2005 1 柴原洋 15000万円
hawks 2005 7 大村直之 11600万円
hawks 2005 11 小椋真介 540万円
hawks 2005 12 松修康 2300万円
hawks 2005 13 髙橋秀聡 1000万円
hawks 2005 14 馬原孝浩 1900万円
hawks 2005 16 篠原貴行 4800万円
hawks 2005 17 山田秋親 3500万円
hawks 2005 18 新垣渚 8700万円
hawks 2005 19 永井智浩 2500万円
hawks 2005 20 寺原隼人 2800万円
hawks 2005 21 和田毅 9500万円
hawks 2005 24 高橋徹 720万円
hawks 2005 28 フェリシアーノ 7500万円
hawks 2005 31 佐藤誠 3600万円
hawks 2005 33 星野順治 7000万円
hawks 2005 34 吉武真太郎 1900万円
hawks 2005 38 神内靖 850万円
hawks 2005 41 倉野信次 4500万円
hawks 2005 44 水田章雄 2000万円
hawks 2005 45 岡本劼能 8000万円
hawks 2005 46 溝口大樹 480万円
hawks 2005 47 杉内俊哉 4000万円
hawks 2005 49 吉田修司 6000万円
hawks 2005 57 三瀬幸司 4000万円
hawks 2005 61 山村路直 480万円
hawks 2005 63 グーリン 4000万円
hawks 2005 64 田之上慶三郎 4800万円
hawks 2005 67 松本輝 1300万円
hawks 2005 68 竹岡和宏 1200万円
hawks 2005 22 田口昌徳 2250万円
hawks 2005 25 大野立詞 900万円
hawks 2005 26 的場直樹 1000万円
hawks 2005 27 中西健太 660万円
hawks 2005 29 領健 1000万円
hawks 2005 62 山崎勝己 620万円
hawks 2005 5 吉本龍生 1300万円
hawks 2005 6 鳥越裕介 4500万円
hawks 2005 8 江川智晃 800万円
hawks 2005 10 本間満 3200万円
hawks 2005 32 森本学 700万円
hawks 2005 35 定岡卓摩 600万円
hawks 2005 36 明石健志 750万円
hawks 2005 39 北野良栄 600万円
hawks 2005 40 加藤暁彦 620万円
hawks 2005 48 中村浩一 730万円
hawks 2005 50 田中直樹 450万円
hawks 2005 52 川﨑宗則 9000万円
hawks 2005 53 金子圭輔 600万円
hawks 2005 56 瑞季 1000万円
hawks 2005 59 笹川隆 700万円
hawks 2005 60 稲嶺誉 600万円
hawks 2005 0 高橋和幸 1650万円
hawks 2005 4 出口雄大 2700万円
hawks 2005 23 城所龍磨 700万円
hawks 2005 37 宮地克彦 3000万円
hawks 2005 43 榎本敏孝 600万円
hawks 2005 51 荒金久雄 1800万円
hawks 2005 54 井出竜也 2200万円
hawks 2005 55 大道典嘉 6700万円
hawks 2005 58 辻武史 1050万円
hawks 2005 69 井手正太郎 600万円
hawks 2005 70 ゴメス 500万円
hawks 2006 0 D.J.カラスコ 20000万円
hawks 2006 18 新垣渚 10000万円
hawks 2006 21 和田毅 14500万円
hawks 2006 47 杉内俊哉 15000万円
hawks 2006 66 斉藤和巳 25000万円
hawks 2006 3 松中信彦 50000万円
hawks 2006 42 ズレータ 10000万円
hawks 2006 1 柴原洋 12000万円
hawks 2006 7 大村直之 17000万円
hawks 2006 30 カブレラ 90002万円
hawks 2006 11 小椋真介 520万円
hawks 2006 12 芝草宇宙 4000万円
hawks 2006 13 髙橋秀聡 1200万円
hawks 2006 14 馬原孝浩 5000万円
hawks 2006 16 篠原貴行 4000万円
hawks 2006 17 山田秋親 2900万円
hawks 2006 20 寺原隼人 2200万円
hawks 2006 24 高橋徹 720万円
hawks 2006 31 佐藤誠 3600万円
hawks 2006 33 星野順治 7200万円
hawks 2006 34 吉武真太郎 5200万円
hawks 2006 38 神内靖 2800万円
hawks 2006 40 藤岡好明 1000万円
hawks 2006 41 倉野信次 4100万円
hawks 2006 44 水田章雄 1700万円
hawks 2006 45 岡本劼能 7000万円
hawks 2006 48 甲藤啓介 840万円
hawks 2006 49 吉田修司 2400万円
hawks 2006 56 柳瀬明宏 720万円
hawks 2006 57 三瀬幸司 5200万円
hawks 2006 59 大西正樹 660万円
hawks 2006 61 山村路直 510万円
hawks 2006 63 大田原隆太 600万円
hawks 2006 64 田之上慶三郎 4400万円
hawks 2006 65 川口容資 540万円
hawks 2006 67 松本輝 1350万円
hawks 2006 68 竹岡和宏 1000万円
hawks 2006 91 陽耀勲 800万円
hawks 2006 122 西山道隆 240万円
hawks 2006 22 荒川雄太 800万円
hawks 2006 25 大野隆治 700万円
hawks 2006 26 的場直樹 1800万円
hawks 2006 27 中西健太 660万円
hawks 2006 29 領健 1000万円
hawks 2006 62 山崎勝己 700万円
hawks 2006 70 田上秀則 890万円
hawks 2006 0 仲澤忠厚 750万円
hawks 2006 5 松田宣浩 1500万円
hawks 2006 6 鳥越裕介 5000万円
hawks 2006 8 江川智晃 800万円
hawks 2006 10 本間満 3200万円
hawks 2006 32 森本学 750万円
hawks 2006 35 定岡卓摩 600万円
hawks 2006 36 明石健志 750万円
hawks 2006 39 北野良栄 600万円
hawks 2006 46 本多雄一 720万円
hawks 2006 50 吉本亮 1100万円
hawks 2006 52 川﨑宗則 9000万円
hawks 2006 53 金子圭輔 600万円
hawks 2006 60 稲嶺誉 1000万円
hawks 2006 23 城所龍磨 720万円
hawks 2006 37 宮地克彦 7000万円
hawks 2006 43 榎本敏孝 600万円
hawks 2006 51 荒金久雄 2400万円
hawks 2006 54 井出竜也 2000万円
hawks 2006 55 大道典嘉 5500万円
hawks 2006 58 辻武史 950万円
hawks 2006 69 井手正太郎 900万円
hawks 2006 121 小斉祐輔 240万円
hawks 2007 18 新垣渚 12000万円
hawks 2007 21 和田毅 20000万円
hawks 2007 43 ガトームソン 12500万円
hawks 2007 47 杉内俊哉 12000万円
hawks 2007 66 斉藤和巳 25000万円
hawks 2007 3 松中信彦 50000万円
hawks 2007 9 小久保裕紀 30000万円
hawks 2007 52 川﨑宗則 14000万円
hawks 2007 1 柴原洋 12000万円
hawks 2007 7 大村直之 17000万円
hawks 2007 11 小椋真介 480万円
hawks 2007 13 髙橋秀聡 1100万円
hawks 2007 14 馬原孝浩 8000万円
hawks 2007 16 篠原貴行 5500万円
hawks 2007 17 山田秋親 2300万円
hawks 2007 19 森福允彦 1200万円
hawks 2007 24 高橋徹 720万円
hawks 2007 28 大隣憲司 1500万円
hawks 2007 31 佐藤誠 3400万円
hawks 2007 33 星野順治 5500万円
hawks 2007 35 ニコースキー 5000万円
hawks 2007 38 神内靖 4000万円
hawks 2007 40 藤岡好明 3600万円
hawks 2007 41 倉野信次 3100万円
hawks 2007 44 水田章雄 1650万円
hawks 2007 48 甲藤啓介 840万円
hawks 2007 54 川頭秀人 800万円
hawks 2007 56 柳瀬明宏 1200万円
hawks 2007 57 三瀬幸司 5500万円
hawks 2007 59 大西正樹 660万円
hawks 2007 61 山村路直 620万円
hawks 2007 63 大田原隆太 600万円
hawks 2007 64 田之上慶三郎 3000万円
hawks 2007 65 川口容資 540万円
hawks 2007 68 竹岡和宏 2000万円
hawks 2007 91 陽耀勲 800万円
hawks 2007 94 西山道隆 680万円
hawks 2007 121 山田大樹 240万円
hawks 2007 12 髙谷裕亮 1200万円
hawks 2007 22 荒川雄太 800万円
hawks 2007 25 大野隆治 650万円
hawks 2007 26 的場直樹 2500万円
hawks 2007 27 中西健太 600万円
hawks 2007 29 領健 1000万円
hawks 2007 62 山崎勝己 2100万円
hawks 2007 70 田上秀則 2300万円
hawks 2007 00 ブキャナン 5000万円
hawks 2007 0 仲澤忠厚 1100万円
hawks 2007 5 松田宣浩 1800万円
hawks 2007 10 本間満 3400万円
hawks 2007 32 森本学 1400万円
hawks 2007 36 明石健志 750万円
hawks 2007 37 福田秀平 720万円
hawks 2007 45 トゥーシェン 540万円
hawks 2007 46 本多雄一 1000万円
hawks 2007 50 吉本亮 1200万円
hawks 2007 53 金子圭輔 660万円
hawks 2007 60 稲嶺誉 1200万円
hawks 2007 67 斉藤秀光 1700万円
hawks 2007 4 アダム 5000万円
hawks 2007 6 多村仁 9200万円
hawks 2007 8 江川智晃 950万円
hawks 2007 23 城所龍磨 990万円
hawks 2007 30 長谷川勇也 1000万円
hawks 2007 51 荒金久雄 2000万円
hawks 2007 55 伊奈龍哉 600万円
hawks 2007 58 辻武史 1200万円
hawks 2007 69 井手正太郎 900万円
hawks 2007 93 小斉祐輔 720万円
hawks 2008 14 馬原孝浩 15500万円
hawks 2008 18 新垣渚 10000万円
hawks 2008 21 和田毅 22000万円
hawks 2008 43 ガトームソン 12500万円
hawks 2008 47 杉内俊哉 19000万円
hawks 2008 66 斉藤和巳 25000万円
hawks 2008 3 松中信彦 50000万円
hawks 2008 9 小久保裕紀 30000万円
hawks 2008 52 川﨑宗則 15000万円
hawks 2008 1 柴原洋 13000万円
hawks 2008 6 多村仁 12000万円
hawks 2008 7 大村直之 19000万円
hawks 2008 00 D.J.ホールトン 6000万円
hawks 2008 11 小椋真介 600万円
hawks 2008 13 髙橋秀聡 1000万円
hawks 2008 16 篠原貴行 5400万円
hawks 2008 17 大場翔太 1500万円
hawks 2008 19 森福允彦 1100万円
hawks 2008 20 スタンドリッジ ー万円
hawks 2008 24 高橋徹 700万円
hawks 2008 28 大隣憲司 1350万円
hawks 2008 31 佐藤誠 3250万円
hawks 2008 33 星野順治 4200万円
hawks 2008 34 山田秋親 2000万円
hawks 2008 35 ニコースキー ー万円
hawks 2008 38 神内靖 3200万円
hawks 2008 39 久米勇紀 1200万円
hawks 2008 40 藤岡好明 3000万円
hawks 2008 41 岩嵜翔 700万円
hawks 2008 44 水田章雄 3700万円
hawks 2008 48 甲藤啓介 840万円
hawks 2008 54 川頭秀人 750万円
hawks 2008 56 柳瀬明宏 2400万円
hawks 2008 57 三瀬幸司 5000万円
hawks 2008 59 大西正樹 660万円
hawks 2008 61 山村路直 1200万円
hawks 2008 63 大田原隆太 600万円
hawks 2008 64 西山道隆 700万円
hawks 2008 68 竹岡和宏 1700万円
hawks 2008 91 陽耀勲 ー万円
hawks 2008 121 山田大樹 270万円
hawks 2008 12 髙谷裕亮 1100万円
hawks 2008 22 荒川雄太 720万円
hawks 2008 25 的山哲也 4500万円
hawks 2008 26 的場直樹 2100万円
hawks 2008 29 加藤領健 900万円
hawks 2008 62 山崎勝己 1900万円
hawks 2008 70 田上秀則 2900万円
hawks 2008 0 仲澤忠厚 1000万円
hawks 2008 5 松田宣浩 2800万円
hawks 2008 10 本間満 3200万円
hawks 2008 32 森本学 1700万円
hawks 2008 36 明石健志 800万円
hawks 2008 37 福田秀平 720万円
hawks 2008 45 李杜軒 540万円
hawks 2008 46 本多雄一 4000万円
hawks 2008 50 吉本亮 1100万円
hawks 2008 53 金子圭輔 660万円
hawks 2008 65 藤井翼 500万円
hawks 2008 122 吉川元浩 400万円
hawks 2008 8 江川智晃 920万円
hawks 2008 23 城所龍磨 990万円
hawks 2008 27 中西健太 600万円
hawks 2008 30 長谷川勇也 950万円
hawks 2008 42 レストビッチ 6000万円
hawks 2008 51 荒金久雄 1800万円
hawks 2008 55 小斉祐輔 700万円
hawks 2008 58 辻武史 1600万円
hawks 2008 60 中村晃 600万円
hawks 2008 69 井手正太郎 1350万円
hawks 2009 14 馬原孝浩 12500万円
hawks 2009 21 和田毅 23000万円
hawks 2009 47 杉内俊哉 23000万円
hawks 2009 66 斉藤和巳 20000万円
hawks 2009 9 小久保裕紀 30000万円
hawks 2009 52 川﨑宗則 15000万円
hawks 2009 1 柴原洋 12000万円
hawks 2009 3 松中信彦 50000万円
hawks 2009 6 多村仁 10000万円
hawks 2009 00 ロー 9000万円
hawks 2009 11 小椋真介 1300万円
hawks 2009 13 髙橋秀聡 1500万円
hawks 2009 16 篠原貴行 5000万円
hawks 2009 17 大場翔太 1500万円
hawks 2009 18 新垣渚 8000万円
hawks 2009 19 森福允彦 1000万円
hawks 2009 20 巽真悟 1500万円
hawks 2009 24 高橋徹 680万円
hawks 2009 25 ファルケンボーグ 8000万円
hawks 2009 28 大隣憲司 3350万円
hawks 2009 29 怜王 600万円
hawks 2009 31 佐藤誠 3000万円
hawks 2009 33 有馬翔 600万円
hawks 2009 34 ジャマーノ 5000万円
hawks 2009 38 神内靖 2600万円
hawks 2009 39 久米勇紀 2500万円
hawks 2009 40 藤岡好明 2400万円
hawks 2009 41 岩嵜翔 720万円
hawks 2009 44 水田章雄 3200万円
hawks 2009 48 甲藤啓介 840万円
hawks 2009 50 攝津正 1200万円
hawks 2009 54 D.J.ホールトン 6000万円
hawks 2009 56 柳瀬明宏 2000万円
hawks 2009 57 三瀬幸司 4800万円
hawks 2009 59 鈴木駿也 560万円
hawks 2009 61 金無英 800万円
hawks 2009 63 大田原隆太 580万円
hawks 2009 64 西山道隆 680万円
hawks 2009 91 陽耀勲 840万円
hawks 2009 121 山田大樹 250万円
hawks 2009 122 内田好治 360万円
hawks 2009 123 二保旭 240万円
hawks 2009 124 柳川洋平 360万円
hawks 2009 127 大西正樹 360万円
hawks 2009 12 髙谷裕亮 1800万円
hawks 2009 22 荒川雄太 680万円
hawks 2009 26 的場直樹 1700万円
hawks 2009 62 山崎勝己 1700万円
hawks 2009 70 田上秀則 2650万円
hawks 2009 125 猪本健太郎 240万円
hawks 2009 126 堂上隼人 360万円
hawks 2009 0 仲澤忠厚 1600万円
hawks 2009 5 松田宣浩 4500万円
hawks 2009 7 立岡宗一郎 700万円
hawks 2009 10 本間満 2500万円
hawks 2009 32 森本学 2200万円
hawks 2009 36 明石健志 1000万円
hawks 2009 37 福田秀平 700万円
hawks 2009 45 李杜軒 520万円
hawks 2009 46 本多雄一 5600万円
hawks 2009 53 金子圭輔 800万円
hawks 2009 65 藤井翼 480万円
hawks 2009 67 吉川元浩 600万円
hawks 2009 4 アギーラ 5000万円
hawks 2009 8 江川智晃 850万円
hawks 2009 23 城所龍磨 1050万円
hawks 2009 27 中西健太 1100万円
hawks 2009 30 長谷川勇也 1850万円
hawks 2009 35 村松有人 8000万円
hawks 2009 51 荒金久雄 2200万円
hawks 2009 55 小斉祐輔 1050万円
hawks 2009 58 辻武史 2100万円
hawks 2009 60 中村晃 580万円
hawks 2009 69 井手正太郎 1300万円
hawks 2010 14 馬原孝浩 14000万円
hawks 2010 21 和田毅 21000万円
hawks 2010 47 杉内俊哉 30000万円
hawks 2010 66 斉藤和巳 12000万円
hawks 2010 8 李杋浩 10000万円
hawks 2010 9 小久保裕紀 30000万円
hawks 2010 52 川﨑宗則 15000万円
hawks 2010 1 柴原洋 12000万円
hawks 2010 3 松中信彦 40000万円
hawks 2010 11 小椋真介 1100万円
hawks 2010 13 髙橋秀聡 1800万円
hawks 2010 17 大場翔太 1500万円
hawks 2010 18 新垣渚 6400万円
hawks 2010 19 森福允彦 1200万円
hawks 2010 20 巽真悟 1400万円
hawks 2010 25 B.ファルケンボーグ 8000万円
hawks 2010 26 川原弘之 600万円
hawks 2010 28 大隣憲司 3500万円
hawks 2010 29 怜王 600万円
hawks 2010 31 佐藤誠 2550万円
hawks 2010 33 有馬翔 600万円
hawks 2010 38 神内靖 2400万円
hawks 2010 39 久米勇紀 2100万円
hawks 2010 40 藤岡好明 2500万円
hawks 2010 41 岩嵜翔 740万円
hawks 2010 44 水田章雄 4000万円
hawks 2010 48 甲藤啓介 900万円
hawks 2010 50 攝津正 5000万円
hawks 2010 54 D.J.ホールトン 6000万円
hawks 2010 56 柳瀬明宏 1600万円
hawks 2010 57 三瀬幸司 3800万円
hawks 2010 59 鈴木駿也 560万円
hawks 2010 61 金無英 800万円
hawks 2010 63 大田原隆太 590万円
hawks 2010 64 高橋徹 680万円
hawks 2010 65 下沖勇樹 600万円
hawks 2010 91 陽耀勲 820万円
hawks 2010 121 山田大樹 250万円
hawks 2010 122 内田好治 360万円
hawks 2010 123 二保旭 240万円
hawks 2010 124 柳川洋平 360万円
hawks 2010 127 大西正樹 360万円
hawks 2010 12 髙谷裕亮 1600万円
hawks 2010 22 荒川雄太 680万円
hawks 2010 42 堂上隼人 440万円
hawks 2010 62 山崎勝己 1700万円
hawks 2010 70 田上秀則 5300万円
hawks 2010 125 猪本健太郎 240万円
hawks 2010 0 仲澤忠厚 1250万円
hawks 2010 2 今宮健太 800万円
hawks 2010 5 松田宣浩 3600万円
hawks 2010 7 立岡宗一郎 700万円
hawks 2010 32 森本学 2600万円
hawks 2010 36 明石健志 1200万円
hawks 2010 37 福田秀平 700万円
hawks 2010 45 李杜軒 520万円
hawks 2010 46 本多雄一 5200万円
hawks 2010 49 J.オーティズ 5000万円
hawks 2010 53 金子圭輔 800万円
hawks 2010 67 吉川元浩 720万円
hawks 2010 68 豊福晃司 500万円
hawks 2010 6 多村仁志 8000万円
hawks 2010 10 中原恵司 1200万円
hawks 2010 23 城所龍磨 1200万円
hawks 2010 27 中西健太 1100万円
hawks 2010 30 長谷川勇也 4200万円
hawks 2010 35 村松有人 6400万円
hawks 2010 43 江川智晃 850万円
hawks 2010 51 荒金久雄 2000万円
hawks 2010 55 小斉祐輔 1100万円
hawks 2010 58 辻武史 1800万円
hawks 2010 60 中村晃 600万円
hawks 2010 69 井手正太郎 1000万円
hawks 2011 14 馬原孝浩 21000万円
hawks 2011 21 和田毅 33000万円
hawks 2011 25 B.ファルケンボーグ 20000万円
hawks 2011 47 杉内俊哉 35000万円
hawks 2011 9 小久保裕紀 30000万円
hawks 2011 42 A.カブレラ 18000万円
hawks 2011 46 本多雄一 11000万円
hawks 2011 52 川﨑宗則 24000万円
hawks 2011 3 松中信彦 20000万円
hawks 2011 6 多村仁志 18000万円
hawks 2011 24 内川聖一 17000万円
hawks 2011 00 吉川輝昭 1000万円
hawks 2011 11 小椋真介 2500万円
hawks 2011 13 髙橋秀聡 1900万円
hawks 2011 17 大場翔太 1150万円
hawks 2011 18 新垣渚 4800万円
hawks 2011 19 森福允彦 2400万円
hawks 2011 20 巽真悟 1060万円
hawks 2011 26 川原弘之 600万円
hawks 2011 28 大隣憲司 3500万円
hawks 2011 29 怜王 570万円
hawks 2011 33 有馬翔 570万円
hawks 2011 34 山田大樹 1200万円
hawks 2011 38 神内靖 2000万円
hawks 2011 39 久米勇紀 1500万円
hawks 2011 40 藤岡好明 2300万円
hawks 2011 41 岩嵜翔 840万円
hawks 2011 48 甲藤啓介 4500万円
hawks 2011 50 攝津正 9500万円
hawks 2011 51 金澤健人 2100万円
hawks 2011 54 D.J.ホールトン 5000万円
hawks 2011 56 星野大地 500万円
hawks 2011 57 A.レルー 5000万円
hawks 2011 59 南貴樹 600万円
hawks 2011 61 金無英 750万円
hawks 2011 64 高橋徹 680万円
hawks 2011 65 下沖勇樹 600万円
hawks 2011 67 坂田将人 500万円
hawks 2011 91 陽耀勲 1300万円
hawks 2011 122 内田好治 420万円
hawks 2011 123 二保旭 300万円
hawks 2011 124 柳川洋平 420万円
hawks 2011 127 伊藤大智郎 270万円
hawks 2011 128 千賀滉大 270万円
hawks 2011 131 柳瀬明宏 550万円
hawks 2011 132 大田原隆太 360万円
hawks 2011 133 鈴木駿也 480万円
hawks 2011 136 藤田宗一 600万円
hawks 2011 140 ファン デレオン
hawks 2011 4 清水将海 1300万円
hawks 2011 12 髙谷裕亮 1500万円
hawks 2011 22 山下斐紹 800万円
hawks 2011 27 細川亨 7100万円
hawks 2011 35 堂上隼人 600万円
hawks 2011 62 山崎勝己 2800万円
hawks 2011 70 田上秀則 4000万円
hawks 2011 125 猪本健太郎 300万円
hawks 2011 130 拓也 270万円
hawks 2011 0 仲澤忠厚 1250万円
hawks 2011 2 今宮健太 800万円
hawks 2011 5 松田宣浩 4200万円
hawks 2011 7 立岡宗一郎 710万円
hawks 2011 32 森本学 2500万円
hawks 2011 36 明石健志 1200万円
hawks 2011 45 李杜軒 520万円
hawks 2011 55 小斉祐輔 1000万円
