id,team,hit,opponent,year,score_team,score_opponent
MIL201305070,MIL,9,TEX,2013,6,3
MIL201305080,TEX,12,MIL,2013,4,1
MIL201305080,MIL,12,TEX,2013,1,4
MIL201305200,LAN,8,MIL,2013,3,1
MIL201305200,MIL,3,LAN,2013,1,3
MIL201305210,LAN,10,MIL,2013,2,5
MIL201305210,MIL,12,LAN,2013,5,2
MIL201305220,LAN,12,MIL,2013,9,2
MIL201305220,MIL,9,LAN,2013,2,9
MIL201305240,PIT,5,MIL,2013,1,2
MIL201305240,MIL,4,PIT,2013,2,1
MIL201305250,PIT,9,MIL,2013,5,1
MIL201305250,MIL,5,PIT,2013,2,5
MIL201305260,PIT,10,MIL,2013,5,4
MIL201305260,MIL,10,PIT,2013,4,5
MIL201305270,MIN,9,MIL,2013,6,3
MIL201305270,MIL,8,MIN,2013,3,6
MIL201305280,MIN,8,MIL,2013,6,5
MIL201305280,MIL,13,MIN,2013,5,6
MIL201306030,OAK,19,MIL,2013,10,2
MIL201306030,MIL,6,OAK,2013,2,10
MIL201306040,OAK,9,MIL,2013,3,3
MIL201306040,MIL,10,OAK,2013,3,3
MIL201306050,OAK,10,MIL,2013,6,1
MIL201306050,MIL,9,OAK,2013,1,6
MIL201306060,PHI,10,MIL,2013,5,1
MIL201306060,MIL,5,PHI,2013,1,5
MIL201306070,PHI,7,MIL,2013,4,4
MIL201306070,MIL,11,PHI,2013,4,4
MIL201306080,PHI,10,MIL,2013,3,4
MIL201306080,MIL,11,PHI,2013,4,3
MIL201306090,PHI,5,MIL,2013,1,9
MIL201306090,MIL,8,PHI,2013,9,1
MIL201306210,ATL,2,MIL,2013,0,2
MIL201306210,MIL,8,ATL,2013,2,0
MIL201306220,ATL,4,MIL,2013,0,2
MIL201306220,MIL,9,ATL,2013,2,0
MIL201306230,ATL,14,MIL,2013,7,4
MIL201306230,MIL,9,ATL,2013,4,7
MIL201306250,CHN,8,MIL,2013,3,9
MIL201306250,MIL,11,CHN,2013,9,3
MIL201306260,CHN,11,MIL,2013,5,3
MIL201306260,MIL,9,CHN,2013,4,5
MIL201306270,CHN,9,MIL,2013,7,2
MIL201306270,MIL,9,CHN,2013,2,7
MIL201307050,NYN,14,MIL,2013,12,5
MIL201307050,MIL,12,NYN,2013,5,12
MIL201307060,NYN,10,MIL,2013,6,7
MIL201307060,MIL,12,NYN,2013,7,5
MIL201307070,NYN,11,MIL,2013,2,1
MIL201307070,MIL,3,NYN,2013,1,2
MIL201307080,CIN,11,MIL,2013,3,4
MIL201307080,MIL,11,CIN,2013,4,3
MIL201307090,CIN,3,MIL,2013,0,2
MIL201307090,MIL,4,CIN,2013,2,0
MIL201307100,CIN,9,MIL,2013,6,2
MIL201307100,MIL,4,CIN,2013,2,6
MIL201307190,MIA,6,MIL,2013,0,2
MIL201307190,MIL,5,MIA,2013,2,0
MIL201307200,MIA,5,MIL,2013,0,6
MIL201307200,MIL,12,MIA,2013,6,0
MIL201307210,MIA,4,MIL,2013,0,0
MIL201307210,MIL,7,MIA,2013,0,0
MIL201307220,SDN,6,MIL,2013,5,3
MIL201307220,MIL,4,SDN,2013,3,5
MIL201307230,SDN,15,MIL,2013,6,2
MIL201307230,MIL,4,SDN,2013,2,6
MIL201307240,SDN,5,MIL,2013,1,3
MIL201307240,MIL,9,SDN,2013,3,1
MIL201307250,SDN,16,MIL,2013,10,8
MIL201307250,MIL,13,SDN,2013,8,10
MIL201308020,WAS,12,MIL,2013,4,1
MIL201308020,MIL,5,WAS,2013,1,4
MIL201308030,WAS,7,MIL,2013,3,0
MIL201308030,MIL,4,WAS,2013,0,3
MIL201308040,WAS,8,MIL,2013,5,8
MIL201308040,MIL,8,WAS,2013,8,5
MIL201308150,CIN,6,MIL,2013,2,1
MIL201308150,MIL,6,CIN,2013,1,2
MIL201308160,CIN,10,MIL,2013,6,5
MIL201308160,MIL,12,CIN,2013,5,6
MIL201308170,CIN,5,MIL,2013,0,2
MIL201308170,MIL,6,CIN,2013,2,0
MIL201308180,CIN,10,MIL,2013,9,1
MIL201308180,MIL,4,CIN,2013,1,9
MIL201308190,SLN,16,MIL,2013,8,5
MIL201308190,MIL,11,SLN,2013,5,8
MIL201308200,SLN,8,MIL,2013,3,6
MIL201308200,MIL,10,SLN,2013,6,3
MIL201308210,SLN,12,MIL,2013,8,5
MIL201308210,MIL,14,SLN,2013,6,8
MIL201308300,ANA,8,MIL,2013,5,0
MIL201308300,MIL,6,ANA,2013,0,5
MIL201308310,ANA,12,MIL,2013,6,5
MIL201308310,MIL,12,ANA,2013,5,6
MIL201309010,ANA,11,MIL,2013,5,3
MIL201309010,MIL,4,ANA,2013,3,5
MIL201309020,PIT,11,MIL,2013,5,2
MIL201309020,MIL,8,PIT,2013,2,5
MIL201309030,PIT,8,MIL,2013,4,3
MIL201309030,MIL,7,PIT,2013,3,4
MIL201309040,PIT,12,MIL,2013,3,9
MIL201309040,MIL,13,PIT,2013,9,3
MIL201309130,CIN,4,MIL,2013,1,5
MIL201309130,MIL,9,CIN,2013,5,1
MIL201309140,CIN,10,MIL,2013,7,3
MIL201309140,MIL,6,CIN,2013,3,7
MIL201309150,CIN,8,MIL,2013,5,5
MIL201309150,MIL,5,CIN,2013,5,5
MIL201309160,CHN,5,MIL,2013,1,6
MIL201309160,MIL,8,CHN,2013,6,1
MIL201309170,CHN,7,MIL,2013,3,3
MIL201309170,MIL,6,CHN,2013,3,3
MIL201309180,CHN,4,MIL,2013,0,7
MIL201309180,MIL,5,CHN,2013,7,0
MIL201309190,CHN,13,MIL,2013,5,1
MIL201309190,MIL,4,CHN,2013,1,5
MIL201309200,SLN,16,MIL,2013,7,6
MIL201309200,MIL,13,SLN,2013,6,7
MIL201309210,SLN,9,MIL,2013,7,2
MIL201309210,MIL,7,SLN,2013,2,7
MIL201309220,SLN,8,MIL,2013,4,6
MIL201309220,MIL,8,SLN,2013,6,3
MIN201304010,DET,9,MIN,2013,4,2
MIN201304010,MIN,8,DET,2013,2,4
MIN201304030,DET,7,MIN,2013,2,1
MIN201304030,MIN,5,DET,2013,1,2
MIN201304040,DET,8,MIN,2013,2,8
MIN201304040,MIN,10,DET,2013,8,2
MIN201304120,NYN,15,MIN,2013,16,5
MIN201304120,MIN,6,NYN,2013,5,16
MIN201304130,NYN,10,MIN,2013,4,1
MIN201304130,MIN,4,NYN,2013,2,4
MIN201304150,ANA,9,MIN,2013,2,8
MIN201304150,MIN,12,ANA,2013,8,2
MIN201304160,ANA,10,MIN,2013,6,8
MIN201304160,MIN,15,ANA,2013,8,4
MIN201304231,MIA,6,MIN,2013,3,4
MIN201304231,MIN,7,MIA,2013,4,3
MIN201304232,MIA,16,MIN,2013,8,5
MIN201304232,MIN,9,MIA,2013,5,8
MIN201304250,TEX,10,MIN,2013,2,1
MIN201304250,MIN,8,TEX,2013,1,2
MIN201304260,TEX,13,MIN,2013,4,0
MIN201304260,MIN,8,TEX,2013,3,4
MIN201304270,TEX,8,MIN,2013,2,7
MIN201304270,MIN,9,TEX,2013,7,0
MIN201304280,TEX,7,MIN,2013,0,5
MIN201304280,MIN,9,TEX,2013,5,0
MIN201305100,BAL,18,MIN,2013,9,6
MIN201305100,MIN,11,BAL,2013,6,9
MIN201305110,BAL,12,MIN,2013,5,8
MIN201305110,MIN,10,BAL,2013,8,5
MIN201305120,BAL,11,MIN,2013,6,0
MIN201305120,MIN,8,BAL,2013,0,6
MIN201305130,CHA,10,MIN,2013,3,10
MIN201305130,MIN,12,CHA,2013,10,3
MIN201305140,CHA,12,MIN,2013,4,2
MIN201305140,MIN,6,CHA,2013,2,4
MIN201305150,CHA,14,MIN,2013,9,4
MIN201305150,MIN,11,CHA,2013,4,9
MIN201305170,BOS,10,MIN,2013,3,2
MIN201305170,MIN,4,BOS,2013,2,3
MIN201305180,BOS,13,MIN,2013,12,5
MIN201305180,MIN,12,BOS,2013,5,12
MIN201305190,BOS,11,MIN,2013,5,1
MIN201305190,MIN,5,BOS,2013,1,5
MIN201305290,MIL,5,MIN,2013,1,4
MIN201305290,MIN,8,MIL,2013,4,1
MIN201305300,MIL,12,MIN,2013,6,8
MIN201305300,MIN,12,MIL,2013,8,6
MIN201305310,SEA,8,MIN,2013,3,0
MIN201305310,MIN,7,SEA,2013,0,3
MIN201306010,SEA,11,MIN,2013,4,2
MIN201306010,MIN,7,SEA,2013,3,4
MIN201306020,SEA,5,MIN,2013,0,10
MIN201306020,MIN,16,SEA,2013,10,0
MIN201306110,PHI,7,MIN,2013,2,3
MIN201306110,MIN,9,PHI,2013,3,2
MIN201306120,PHI,7,MIN,2013,3,4
MIN201306120,MIN,12,PHI,2013,4,3
MIN201306130,PHI,16,MIN,2013,3,2
MIN201306130,MIN,3,PHI,2013,2,3
MIN201306140,DET,5,MIN,2013,4,0
MIN201306140,MIN,3,DET,2013,0,4
MIN201306150,DET,8,MIN,2013,3,6
MIN201306150,MIN,14,DET,2013,6,3
MIN201306160,DET,11,MIN,2013,5,2
MIN201306160,MIN,3,DET,2013,2,5
MIN201306180,CHA,11,MIN,2013,5,7
MIN201306180,MIN,13,CHA,2013,7,5
MIN201306190,CHA,9,MIN,2013,4,7
MIN201306190,MIN,10,CHA,2013,7,4
MIN201306200,CHA,10,MIN,2013,4,8
MIN201306200,MIN,15,CHA,2013,8,4
MIN201306270,KCA,7,MIN,2013,1,3
MIN201306270,MIN,6,KCA,2013,3,1
MIN201306280,KCA,11,MIN,2013,9,3
MIN201306280,MIN,10,KCA,2013,3,9
MIN201306290,KCA,10,MIN,2013,2,6
MIN201306290,MIN,9,KCA,2013,6,2
MIN201306300,KCA,13,MIN,2013,9,6
MIN201306300,MIN,9,KCA,2013,7,9
MIN201307010,NYA,14,MIN,2013,10,4
MIN201307010,MIN,8,NYA,2013,4,10
MIN201307020,NYA,10,MIN,2013,7,1
MIN201307020,MIN,9,NYA,2013,3,7
MIN201307030,NYA,4,MIN,2013,3,2
MIN201307030,MIN,8,NYA,2013,2,3
MIN201307040,NYA,13,MIN,2013,9,5
MIN201307040,MIN,11,NYA,2013,5,9
MIN201307190,CLE,4,MIN,2013,2,3
MIN201307190,MIN,6,CLE,2013,3,2
MIN201307200,CLE,5,MIN,2013,2,3
MIN201307200,MIN,6,CLE,2013,3,2
MIN201307210,CLE,9,MIN,2013,7,1
MIN201307210,MIN,2,CLE,2013,1,7
MIN201307300,KCA,12,MIN,2013,7,2
MIN201307300,MIN,5,KCA,2013,2,7
MIN201307310,KCA,13,MIN,2013,4,3
MIN201307310,MIN,11,KCA,2013,3,4
MIN201308010,KCA,11,MIN,2013,7,2
MIN201308010,MIN,5,KCA,2013,2,7
MIN201308020,HOU,7,MIN,2013,3,3
MIN201308020,MIN,11,HOU,2013,3,3
MIN201308030,HOU,10,MIN,2013,4,6
MIN201308030,MIN,9,HOU,2013,6,4
MIN201308040,HOU,9,MIN,2013,2,3
MIN201308040,MIN,5,HOU,2013,3,2
MIN201308120,CLE,2,MIN,2013,0,3
MIN201308120,MIN,4,CLE,2013,3,0
MIN201308130,CLE,5,MIN,2013,5,2
MIN201308130,MIN,5,CLE,2013,2,5
MIN201308140,CLE,12,MIN,2013,9,8
MIN201308140,MIN,17,CLE,2013,8,9
MIN201308150,CHA,9,MIN,2013,3,3
MIN201308150,MIN,9,CHA,2013,3,3
MIN201308160,CHA,10,MIN,2013,5,2
MIN201308160,MIN,9,CHA,2013,2,5
MIN201308170,CHA,12,MIN,2013,8,5
MIN201308170,MIN,11,CHA,2013,5,8
MIN201308180,CHA,8,MIN,2013,5,2
MIN201308180,MIN,10,CHA,2013,2,5
MIN201308190,NYN,14,MIN,2013,6,1
MIN201308190,MIN,7,NYN,2013,1,6
MIN201308270,KCA,13,MIN,2013,6,1
MIN201308270,MIN,4,KCA,2013,1,6
MIN201308280,KCA,13,MIN,2013,8,0
MIN201308280,MIN,6,KCA,2013,1,8
MIN201308290,KCA,6,MIN,2013,3,1
MIN201308290,MIN,5,KCA,2013,1,3
MIN201309060,TOR,7,MIN,2013,6,4
MIN201309060,MIN,10,TOR,2013,5,6
MIN201309070,TOR,15,MIN,2013,11,2
MIN201309070,MIN,11,TOR,2013,2,11
MIN201309080,TOR,8,MIN,2013,2,0
MIN201309080,MIN,5,TOR,2013,0,2
MIN201309090,ANA,12,MIN,2013,3,6
MIN201309090,MIN,11,ANA,2013,6,3
MIN201309100,OAK,8,MIN,2013,3,4
MIN201309100,MIN,9,OAK,2013,4,3
MIN201309110,OAK,22,MIN,2013,18,3
MIN201309110,MIN,5,OAK,2013,3,18
MIN201309120,OAK,11,MIN,2013,8,2
MIN201309120,MIN,7,OAK,2013,2,8
MIN201309130,TBA,9,MIN,2013,3,0
MIN201309130,MIN,5,TBA,2013,0,3
MIN201309140,TBA,10,MIN,2013,7,0
MIN201309140,MIN,4,TBA,2013,0,7
MIN201309150,TBA,6,MIN,2013,4,6
MIN201309150,MIN,10,TBA,2013,6,4
MIN201309230,DET,10,MIN,2013,3,3
MIN201309230,MIN,14,DET,2013,3,3
MIN201309240,DET,11,MIN,2013,4,2
MIN201309240,MIN,9,DET,2013,2,4
MIN201309250,DET,8,MIN,2013,1,0
MIN201309250,MIN,3,DET,2013,0,1
MIN201309260,CLE,11,MIN,2013,6,1
MIN201309260,MIN,13,CLE,2013,5,6
MIN201309270,CLE,17,MIN,2013,12,6
MIN201309270,MIN,11,CLE,2013,6,12
MIN201309280,CLE,7,MIN,2013,5,1
MIN201309280,MIN,6,CLE,2013,1,5
MIN201309290,CLE,10,MIN,2013,5,1
MIN201309290,MIN,5,CLE,2013,1,5
NYA201304010,BOS,13,NYA,2013,8,2
NYA201304010,NYA,6,BOS,2013,2,8
NYA201304030,BOS,14,NYA,2013,7,4
NYA201304030,NYA,9,BOS,2013,4,7
NYA201304040,BOS,9,NYA,2013,2,4
NYA201304040,NYA,8,BOS,2013,4,1
NYA201304120,BAL,9,NYA,2013,2,5
NYA201304120,NYA,6,BAL,2013,5,2
NYA201304130,BAL,11,NYA,2013,5,3
NYA201304130,NYA,11,BAL,2013,3,5
NYA201304140,BAL,5,NYA,2013,0,3
NYA201304140,NYA,7,BAL,2013,3,0
NYA201304160,ARI,8,NYA,2013,2,4
NYA201304160,NYA,12,ARI,2013,4,2
NYA201304170,ARI,6,NYA,2013,3,4
NYA201304170,NYA,6,ARI,2013,4,3
NYA201304180,ARI,13,NYA,2013,6,2
NYA201304180,NYA,7,ARI,2013,2,6
NYA201304250,TOR,7,NYA,2013,3,5
NYA201304250,NYA,9,TOR,2013,5,3
NYA201304260,TOR,10,NYA,2013,4,6
NYA201304260,NYA,6,TOR,2013,6,4
NYA201304270,TOR,11,NYA,2013,4,5
NYA201304270,NYA,11,TOR,2013,5,4
NYA201304280,TOR,8,NYA,2013,2,3
NYA201304280,NYA,4,TOR,2013,3,2
NYA201304290,HOU,17,NYA,2013,9,1
NYA201304290,NYA,8,HOU,2013,1,9
NYA201304300,HOU,9,NYA,2013,4,7
NYA201304300,NYA,15,HOU,2013,7,2
NYA201305010,HOU,10,NYA,2013,4,5
NYA201305010,NYA,9,HOU,2013,5,4
NYA201305030,OAK,10,NYA,2013,2,0
NYA201305030,NYA,6,OAK,2013,0,2
NYA201305040,OAK,6,NYA,2013,2,4
NYA201305040,NYA,8,OAK,2013,4,0
NYA201305050,OAK,7,NYA,2013,5,4
NYA201305050,NYA,9,OAK,2013,4,5
NYA201305140,SEA,10,NYA,2013,3,4
NYA201305140,NYA,7,SEA,2013,4,3
NYA201305150,SEA,16,NYA,2013,12,2
NYA201305150,NYA,8,SEA,2013,2,12
NYA201305160,SEA,7,NYA,2013,3,2
NYA201305160,NYA,8,SEA,2013,2,3
NYA201305170,TOR,4,NYA,2013,0,5
NYA201305170,NYA,8,TOR,2013,5,0
NYA201305180,TOR,8,NYA,2013,2,7
NYA201305180,NYA,8,TOR,2013,7,2
NYA201305290,NYN,12,NYA,2013,9,3
NYA201305290,NYA,12,NYN,2013,4,9
NYA201305300,NYN,4,NYA,2013,3,1
NYA201305300,NYA,4,NYN,2013,1,3
NYA201305310,BOS,8,NYA,2013,1,4
NYA201305310,NYA,7,BOS,2013,4,1
NYA201306010,BOS,18,NYA,2013,11,1
NYA201306010,NYA,6,BOS,2013,1,11
NYA201306020,BOS,8,NYA,2013,3,0
NYA201306020,NYA,2,BOS,2013,0,2
NYA201306030,CLE,8,NYA,2013,4,7
NYA201306030,NYA,10,CLE,2013,7,4
NYA201306040,CLE,4,NYA,2013,3,4
NYA201306040,NYA,8,CLE,2013,4,3
NYA201306050,CLE,7,NYA,2013,4,6
NYA201306050,NYA,8,CLE,2013,6,4
NYA201306191,LAN,10,NYA,2013,4,6
NYA201306191,NYA,8,LAN,2013,6,4
NYA201306192,LAN,12,NYA,2013,6,0
NYA201306192,NYA,3,LAN,2013,0,6
NYA201306200,TBA,14,NYA,2013,8,3
NYA201306200,NYA,6,TBA,2013,3,8
NYA201306210,TBA,9,NYA,2013,2,6
NYA201306210,NYA,11,TBA,2013,6,2
NYA201306220,TBA,7,NYA,2013,5,7
NYA201306220,NYA,7,TBA,2013,7,5
NYA201306230,TBA,9,NYA,2013,3,1
NYA201306230,NYA,7,TBA,2013,1,3
NYA201306250,TEX,7,NYA,2013,3,3
NYA201306250,NYA,8,TEX,2013,3,3
NYA201306260,TEX,13,NYA,2013,8,5
NYA201306260,NYA,10,TEX,2013,5,8
NYA201306270,TEX,6,NYA,2013,2,0
NYA201306270,NYA,2,TEX,2013,0,2
NYA201307050,BAL,3,NYA,2013,2,1
NYA201307050,NYA,7,BAL,2013,2,2
NYA201307060,BAL,11,NYA,2013,4,5
NYA201307060,NYA,10,BAL,2013,5,4
NYA201307070,BAL,6,NYA,2013,2,1
NYA201307070,NYA,6,BAL,2013,1,2
NYA201307080,KCA,10,NYA,2013,5,1
NYA201307080,NYA,9,KCA,2013,1,5
NYA201307090,KCA,7,NYA,2013,3,1
NYA201307090,NYA,6,KCA,2013,1,3
NYA201307100,KCA,6,NYA,2013,1,8
NYA201307100,NYA,9,KCA,2013,8,1
NYA201307110,KCA,10,NYA,2013,4,8
NYA201307110,NYA,11,KCA,2013,8,4
NYA201307120,MIN,8,NYA,2013,0,2
NYA201307120,NYA,6,MIN,2013,2,0
NYA201307130,MIN,6,NYA,2013,4,1
NYA201307130,NYA,8,MIN,2013,1,4
NYA201307140,MIN,14,NYA,2013,10,4
NYA201307140,NYA,10,MIN,2013,4,10
NYA201307260,TBA,12,NYA,2013,10,3
NYA201307260,NYA,11,TBA,2013,6,10
NYA201307270,TBA,8,NYA,2013,1,0
NYA201307270,NYA,2,TBA,2013,0,1
NYA201307280,TBA,10,NYA,2013,5,5
NYA201307280,NYA,12,TBA,2013,5,5
NYA201308090,DET,12,NYA,2013,3,3
NYA201308090,NYA,10,DET,2013,3,3
NYA201308100,DET,17,NYA,2013,9,2
NYA201308100,NYA,6,DET,2013,3,9
NYA201308110,DET,13,NYA,2013,4,4
NYA201308110,NYA,8,DET,2013,4,4
NYA201308120,ANA,5,NYA,2013,1,2
NYA201308120,NYA,7,ANA,2013,2,0
NYA201308130,ANA,9,NYA,2013,7,14
NYA201308130,NYA,19,ANA,2013,14,3
NYA201308140,ANA,12,NYA,2013,3,11
NYA201308140,NYA,12,ANA,2013,11,3
NYA201308150,ANA,11,NYA,2013,8,1
NYA201308150,NYA,15,ANA,2013,4,8
NYA201308201,TOR,9,NYA,2013,4,8
NYA201308201,NYA,11,TOR,2013,8,4
NYA201308202,TOR,10,NYA,2013,2,2
NYA201308202,NYA,8,TOR,2013,2,2
NYA201308210,TOR,6,NYA,2013,2,4
NYA201308210,NYA,6,TOR,2013,4,2
NYA201308220,TOR,8,NYA,2013,3,5
NYA201308220,NYA,4,TOR,2013,5,3
NYA201308300,BAL,9,NYA,2013,5,8
NYA201308300,NYA,12,BAL,2013,8,5
NYA201308310,BAL,3,NYA,2013,0,2
NYA201308310,NYA,7,BAL,2013,2,0
NYA201309010,BAL,12,NYA,2013,7,3
NYA201309010,NYA,7,BAL,2013,3,7
NYA201309020,CHA,7,NYA,2013,1,9
NYA201309020,NYA,11,CHA,2013,9,1
NYA201309030,CHA,7,NYA,2013,4,6
NYA201309030,NYA,9,CHA,2013,6,4
NYA201309040,CHA,8,NYA,2013,5,6
NYA201309040,NYA,8,CHA,2013,6,5
NYA201309050,BOS,16,NYA,2013,9,8
NYA201309050,NYA,10,BOS,2013,8,9
NYA201309060,BOS,15,NYA,2013,12,8
NYA201309060,NYA,7,BOS,2013,8,12
NYA201309070,BOS,14,NYA,2013,13,9
NYA201309070,NYA,12,BOS,2013,9,13
NYA201309080,BOS,9,NYA,2013,3,3
NYA201309080,NYA,11,BOS,2013,3,3
NYA201309200,SFN,7,NYA,2013,1,5
NYA201309200,NYA,6,SFN,2013,5,1
NYA201309210,SFN,6,NYA,2013,0,6
NYA201309210,NYA,7,SFN,2013,6,0
NYA201309220,SFN,4,NYA,2013,2,1
NYA201309220,NYA,9,SFN,2013,1,2
NYA201309240,TBA,9,NYA,2013,7,0
NYA201309240,NYA,4,TBA,2013,0,7
NYA201309250,TBA,15,NYA,2013,8,3
NYA201309250,NYA,8,TBA,2013,3,8
NYA201309260,TBA,11,NYA,2013,4,0
NYA201309260,NYA,3,TBA,2013,0,4
NYN201304010,SDN,4,NYN,2013,2,11
NYN201304010,NYN,13,SDN,2013,11,2
NYN201304030,SDN,6,NYN,2013,4,8
NYN201304030,NYN,8,SDN,2013,8,1
NYN201304040,SDN,6,NYN,2013,2,0
NYN201304040,NYN,5,SDN,2013,1,2
NYN201304050,MIA,11,NYN,2013,7,3
NYN201304050,NYN,10,MIA,2013,5,7
NYN201304060,MIA,11,NYN,2013,3,7
NYN201304060,NYN,9,MIA,2013,7,3
NYN201304070,MIA,13,NYN,2013,3,2
NYN201304070,NYN,6,MIA,2013,2,3
NYN201304190,WAS,4,NYN,2013,1,7
NYN201304190,NYN,8,WAS,2013,7,1
NYN201304200,WAS,7,NYN,2013,7,6
NYN201304200,NYN,7,WAS,2013,6,7
NYN201304210,WAS,4,NYN,2013,0,2
NYN201304210,NYN,4,WAS,2013,2,0
NYN201304230,LAN,12,NYN,2013,7,2
NYN201304230,NYN,4,LAN,2013,2,7
NYN201304240,LAN,4,NYN,2013,3,3
NYN201304240,NYN,11,LAN,2013,3,3
NYN201304250,LAN,6,NYN,2013,3,1
NYN201304250,NYN,5,LAN,2013,2,3
NYN201304260,PHI,8,NYN,2013,4,0
NYN201304260,NYN,3,PHI,2013,0,4
NYN201304270,PHI,12,NYN,2013,9,3
NYN201304270,NYN,8,PHI,2013,4,9
NYN201304280,PHI,10,NYN,2013,5,1
NYN201304280,NYN,3,PHI,2013,1,5
NYN201305070,CHA,1,NYN,2013,0,0
NYN201305070,NYN,5,CHA,2013,0,0
NYN201305080,CHA,13,NYN,2013,6,2
NYN201305080,NYN,8,CHA,2013,3,6
NYN201305090,PIT,8,NYN,2013,2,2
NYN201305090,NYN,8,PIT,2013,2,2
NYN201305100,PIT,12,NYN,2013,7,1
NYN201305100,NYN,10,PIT,2013,3,7
NYN201305110,PIT,16,NYN,2013,11,1
NYN201305110,NYN,7,PIT,2013,2,11
NYN201305120,PIT,7,NYN,2013,3,2
NYN201305120,NYN,4,PIT,2013,2,3
NYN201305200,CIN,8,NYN,2013,4,3
NYN201305200,NYN,5,CIN,2013,3,4
NYN201305210,CIN,7,NYN,2013,4,0
NYN201305210,NYN,3,CIN,2013,0,4
NYN201305220,CIN,12,NYN,2013,7,4
NYN201305220,NYN,9,CIN,2013,4,7
NYN201305240,ATL,10,NYN,2013,7,5
NYN201305240,NYN,10,ATL,2013,5,7
NYN201305250,ATL,11,NYN,2013,6,0
NYN201305250,NYN,6,ATL,2013,0,6
NYN201305260,ATL,5,NYN,2013,2,4
NYN201305260,NYN,9,ATL,2013,4,2
NYN201305270,NYA,9,NYN,2013,1,2
NYN201305270,NYN,6,NYA,2013,2,1
NYN201305280,NYA,7,NYN,2013,1,0
NYN201305280,NYN,7,NYA,2013,1,1
NYN201306080,MIA,15,NYN,2013,2,1
NYN201306080,NYN,13,MIA,2013,1,2
NYN201306090,MIA,17,NYN,2013,8,4
NYN201306090,NYN,6,MIA,2013,4,8
NYN201306110,SLN,13,NYN,2013,9,2
NYN201306110,NYN,5,SLN,2013,2,9
NYN201306120,SLN,6,NYN,2013,1,5
NYN201306120,NYN,7,SLN,2013,5,1
NYN201306130,SLN,10,NYN,2013,2,0
NYN201306130,NYN,7,SLN,2013,1,2
NYN201306140,CHN,9,NYN,2013,6,3
NYN201306140,NYN,9,CHN,2013,3,6
NYN201306150,CHN,11,NYN,2013,5,2
NYN201306150,NYN,6,CHN,2013,2,5
NYN201306160,CHN,7,NYN,2013,3,0
NYN201306160,NYN,6,CHN,2013,1,3
NYN201306280,WAS,8,NYN,2013,6,4
NYN201306280,NYN,9,WAS,2013,4,6
NYN201306290,WAS,7,NYN,2013,1,5
NYN201306290,NYN,9,WAS,2013,5,1
NYN201306300,WAS,13,NYN,2013,13,0
NYN201306300,NYN,5,WAS,2013,2,13
NYN201307010,ARI,11,NYN,2013,4,3
NYN201307010,NYN,16,ARI,2013,3,4
NYN201307020,ARI,6,NYN,2013,1,9
NYN201307020,NYN,12,ARI,2013,9,1
NYN201307030,ARI,10,NYN,2013,5,3
NYN201307030,NYN,10,ARI,2013,3,5
NYN201307040,ARI,17,NYN,2013,5,4
NYN201307040,NYN,10,ARI,2013,4,5
NYN201307190,PHI,15,NYN,2013,13,6
NYN201307190,NYN,12,PHI,2013,8,13
NYN201307200,PHI,10,NYN,2013,4,5
NYN201307200,NYN,9,PHI,2013,5,2
NYN201307210,PHI,4,NYN,2013,0,5
NYN201307210,NYN,7,PHI,2013,5,0
NYN201307220,ATL,6,NYN,2013,2,1
NYN201307220,NYN,5,ATL,2013,1,2
NYN201307230,ATL,7,NYN,2013,1,4
NYN201307230,NYN,9,ATL,2013,4,1
NYN201307240,ATL,8,NYN,2013,7,2
NYN201307240,NYN,6,ATL,2013,2,8
NYN201307250,ATL,5,NYN,2013,4,7
NYN201307250,NYN,14,ATL,2013,7,4
NYN201308020,KCA,6,NYN,2013,2,2
NYN201308020,NYN,11,KCA,2013,2,2
NYN201308030,KCA,9,NYN,2013,4,3
NYN201308030,NYN,8,KCA,2013,3,4
NYN201308040,KCA,13,NYN,2013,6,2
NYN201308040,NYN,8,KCA,2013,2,6
NYN201308060,COL,7,NYN,2013,2,3
NYN201308060,NYN,6,COL,2013,3,2
NYN201308070,COL,4,NYN,2013,0,5
NYN201308070,NYN,9,COL,2013,5,0
NYN201308080,COL,8,NYN,2013,1,2
NYN201308080,NYN,6,COL,2013,2,1
NYN201308200,ATL,8,NYN,2013,3,5
NYN201308200,NYN,8,ATL,2013,5,3
NYN201308210,ATL,9,NYN,2013,4,1
NYN201308210,NYN,8,ATL,2013,1,4
NYN201308230,DET,8,NYN,2013,6,1
NYN201308230,NYN,10,DET,2013,1,6
NYN201308240,DET,15,NYN,2013,3,0
NYN201308240,NYN,3,DET,2013,0,3
NYN201308250,DET,18,NYN,2013,11,3
NYN201308250,NYN,4,DET,2013,3,11
NYN201308260,PHI,6,NYN,2013,2,1
NYN201308260,NYN,5,PHI,2013,1,2
NYN201308270,PHI,3,NYN,2013,0,5
NYN201308270,NYN,5,PHI,2013,5,0
NYN201308280,PHI,12,NYN,2013,6,2
NYN201308280,NYN,9,PHI,2013,2,6
NYN201308290,PHI,8,NYN,2013,3,11
NYN201308290,NYN,11,PHI,2013,11,3
NYN201309090,WAS,9,NYN,2013,9,0
NYN201309090,NYN,1,WAS,2013,0,9
NYN201309100,WAS,11,NYN,2013,6,3
NYN201309100,NYN,9,WAS,2013,3,6
