id,team,game,teamhit5game,year
SFN201304080,COL,144,37,2013
SFN201304090,COL,145,37,2013
SFN201304100,COL,146,42,2013
SFN201305240,COL,147,49,2013
SFN201305250,COL,148,49,2013
SFN201305260,COL,149,39,2013
SFN201309090,COL,150,35,2013
SFN201309100,COL,151,37,2013
SFN201309110,COL,152,28,2013
SLN201305100,COL,153,23,2013
SLN201305110,COL,154,31,2013
SLN201305120,COL,155,35,2013
TOR201306170,COL,156,30,2013
TOR201306180,COL,157,37,2013
TOR201306190,COL,158,46,2013
ANA201304190,DET,1,44,2013
ANA201304200,DET,2,44,2013
ANA201304210,DET,3,48,2013
BAL201305310,DET,4,47,2013
BAL201306010,DET,5,47,2013
BAL201306020,DET,6,45,2013
BOS201309020,DET,7,43,2013
BOS201309030,DET,8,46,2013
BOS201309040,DET,9,42,2013
CHA201307220,DET,10,43,2013
CHA201307230,DET,11,44,2013
CHA201307240,DET,12,45,2013
CHA201307250,DET,13,38,2013
CHA201308120,DET,14,48,2013
CHA201308130,DET,15,49,2013
CHA201308140,DET,16,49,2013
CHA201309090,DET,17,54,2013
CHA201309100,DET,18,59,2013
CHA201309110,DET,19,57,2013
CLE201305210,DET,20,60,2013
CLE201305220,DET,21,56,2013
CLE201307050,DET,22,54,2013
CLE201307060,DET,23,52,2013
CLE201307070,DET,24,53,2013
CLE201307080,DET,25,52,2013
CLE201308050,DET,26,54,2013
CLE201308060,DET,27,59,2013
CLE201308070,DET,28,60,2013
CLE201308080,DET,29,61,2013
DET201304050,DET,30,60,2013
DET201304060,DET,31,67,2013
DET201304070,DET,32,59,2013
DET201304090,DET,33,56,2013
DET201304100,DET,34,56,2013
DET201304110,DET,35,58,2013
DET201304240,DET,36,51,2013
DET201304250,DET,37,49,2013
DET201304260,DET,38,57,2013
DET201304270,DET,39,48,2013
DET201304280,DET,40,50,2013
DET201304290,DET,41,48,2013
DET201304300,DET,42,50,2013
DET201305010,DET,43,46,2013
DET201305100,DET,44,50,2013
DET201305110,DET,45,43,2013
DET201305120,DET,46,51,2013
DET201305130,DET,47,53,2013
DET201305140,DET,48,53,2013
DET201305150,DET,49,49,2013
DET201305230,DET,50,51,2013
DET201305240,DET,51,41,2013
DET201305250,DET,52,45,2013
DET201305260,DET,53,42,2013
DET201305270,DET,54,49,2013
DET201305280,DET,55,51,2013
DET201306040,DET,56,58,2013
DET201306050,DET,57,49,2013
DET201306060,DET,58,57,2013
DET201306070,DET,59,53,2013
DET201306080,DET,60,52,2013
DET201306090,DET,61,48,2013
DET201306170,DET,62,53,2013
DET201306180,DET,63,54,2013
DET201306190,DET,64,53,2013
DET201306200,DET,65,52,2013
DET201306210,DET,66,56,2013
DET201306220,DET,67,52,2013
DET201306230,DET,68,44,2013
DET201306250,DET,69,51,2013
DET201306260,DET,70,51,2013
DET201306270,DET,71,50,2013
DET201307090,DET,72,49,2013
DET201307100,DET,73,49,2013
DET201307110,DET,74,40,2013
DET201307120,DET,75,45,2013
DET201307130,DET,76,47,2013
DET201307140,DET,77,49,2013
DET201307260,DET,78,57,2013
DET201307270,DET,79,57,2013
DET201307280,DET,80,48,2013
DET201307300,DET,81,44,2013
DET201307310,DET,82,49,2013
DET201308020,DET,83,36,2013
DET201308030,DET,84,34,2013
DET201308040,DET,85,40,2013
DET201308150,DET,86,43,2013
DET201308161,DET,87,41,2013
DET201308162,DET,88,53,2013
DET201308170,DET,89,61,2013
DET201308180,DET,90,62,2013
DET201308200,DET,91,53,2013
DET201308210,DET,92,55,2013
DET201308220,DET,93,56,2013
DET201308260,DET,94,53,2013
DET201308270,DET,95,55,2013
DET201308280,DET,96,63,2013
DET201308290,DET,97,57,2013
DET201308300,DET,98,49,2013
DET201308310,DET,99,53,2013
DET201309010,DET,100,47,2013
DET201309130,DET,101,46,2013
DET201309140,DET,102,43,2013
DET201309150,DET,103,45,2013
DET201309160,DET,104,50,2013
DET201309170,DET,105,52,2013
DET201309180,DET,106,53,2013
DET201309190,DET,107,64,2013
DET201309200,DET,108,61,2013
DET201309210,DET,109,64,2013
DET201309220,DET,110,66,2013
HOU201305020,DET,111,62,2013
HOU201305030,DET,112,58,2013
HOU201305040,DET,113,59,2013
HOU201305050,DET,114,40,2013
KCA201306100,DET,115,40,2013
KCA201306110,DET,116,44,2013
KCA201306120,DET,117,59,2013
KCA201307190,DET,118,57,2013
KCA201307200,DET,119,61,2013
KCA201307210,DET,120,55,2013
KCA201309060,DET,121,53,2013
KCA201309070,DET,122,27,2013
KCA201309080,DET,123,31,2013
MIA201309270,DET,124,32,2013
MIA201309280,DET,125,33,2013
MIA201309290,DET,126,29,2013
MIN201304010,DET,127,37,2013
MIN201304030,DET,128,39,2013
MIN201304040,DET,129,42,2013
MIN201306140,DET,130,45,2013
MIN201306150,DET,131,48,2013
MIN201306160,DET,132,52,2013
MIN201309230,DET,133,58,2013
MIN201309240,DET,134,61,2013
MIN201309250,DET,135,58,2013
NYA201308090,DET,136,65,2013
NYA201308100,DET,137,71,2013
NYA201308110,DET,138,66,2013
NYN201308230,DET,139,63,2013
NYN201308240,DET,140,69,2013
NYN201308250,DET,141,61,2013
OAK201304120,DET,142,52,2013
OAK201304130,DET,143,52,2013
OAK201304140,DET,144,50,2013
PIT201305290,DET,145,41,2013
PIT201305300,DET,146,42,2013
SEA201304160,DET,147,41,2013
SEA201304170,DET,148,36,2013
SEA201304180,DET,149,35,2013
TBA201306280,DET,150,36,2013
TBA201306290,DET,151,35,2013
TBA201306300,DET,152,40,2013
TEX201305160,DET,153,40,2013
TEX201305170,DET,154,45,2013
TEX201305180,DET,155,47,2013
TEX201305190,DET,156,56,2013
TOR201307010,DET,157,50,2013
TOR201307020,DET,158,55,2013
ANA201304120,HOU,1,37,2013
ANA201304130,HOU,2,36,2013
ANA201304140,HOU,3,35,2013
ANA201305310,HOU,4,41,2013
ANA201306010,HOU,5,44,2013
ANA201306020,HOU,6,51,2013
ANA201306030,HOU,7,49,2013
ANA201308160,HOU,8,61,2013
ANA201308170,HOU,9,54,2013
ANA201308180,HOU,10,47,2013
BAL201307300,HOU,11,42,2013
BAL201307310,HOU,12,40,2013
BAL201308010,HOU,13,32,2013
BOS201304250,HOU,14,39,2013
BOS201304260,HOU,15,42,2013
BOS201304270,HOU,16,40,2013
BOS201304280,HOU,17,39,2013
CHA201308260,HOU,18,38,2013
CHA201308270,HOU,19,38,2013
CHA201308280,HOU,20,37,2013
CHN201306210,HOU,21,36,2013
CHN201306220,HOU,22,37,2013
CHN201306230,HOU,23,40,2013
CLE201309190,HOU,24,37,2013
CLE201309200,HOU,25,39,2013
CLE201309210,HOU,26,42,2013
CLE201309220,HOU,27,42,2013
COL201305290,HOU,28,41,2013
COL201305300,HOU,29,40,2013
DET201305130,HOU,30,31,2013
DET201305140,HOU,31,29,2013
DET201305150,HOU,32,33,2013
HOU201303310,HOU,33,33,2013
HOU201304020,HOU,34,30,2013
HOU201304030,HOU,35,34,2013
HOU201304050,HOU,36,40,2013
HOU201304060,HOU,37,39,2013
HOU201304070,HOU,38,38,2013
HOU201304190,HOU,39,41,2013
HOU201304200,HOU,40,49,2013
HOU201304210,HOU,41,44,2013
HOU201304220,HOU,42,45,2013
HOU201304230,HOU,43,44,2013
HOU201304240,HOU,44,39,2013
HOU201305020,HOU,45,32,2013
HOU201305030,HOU,46,35,2013
HOU201305040,HOU,47,39,2013
HOU201305050,HOU,48,38,2013
HOU201305070,HOU,49,41,2013
HOU201305080,HOU,50,43,2013
HOU201305090,HOU,51,43,2013
HOU201305100,HOU,52,40,2013
HOU201305110,HOU,53,43,2013
HOU201305120,HOU,54,45,2013
HOU201305200,HOU,55,45,2013
HOU201305210,HOU,56,48,2013
HOU201305220,HOU,57,47,2013
HOU201305240,HOU,58,44,2013
HOU201305250,HOU,59,40,2013
HOU201305260,HOU,60,45,2013
HOU201305270,HOU,61,39,2013
HOU201305280,HOU,62,36,2013
HOU201306040,HOU,63,37,2013
HOU201306050,HOU,64,39,2013
HOU201306060,HOU,65,33,2013
HOU201306140,HOU,66,35,2013
HOU201306150,HOU,67,39,2013
HOU201306160,HOU,68,42,2013
HOU201306170,HOU,69,41,2013
HOU201306180,HOU,70,38,2013
HOU201306190,HOU,71,37,2013
HOU201306200,HOU,72,31,2013
HOU201306250,HOU,73,27,2013
HOU201306260,HOU,74,23,2013
HOU201306280,HOU,75,22,2013
HOU201306290,HOU,76,22,2013
HOU201306300,HOU,77,23,2013
HOU201307010,HOU,78,34,2013
HOU201307020,HOU,79,39,2013
HOU201307030,HOU,80,44,2013
HOU201307040,HOU,81,43,2013
HOU201307190,HOU,82,46,2013
HOU201307200,HOU,83,37,2013
HOU201307210,HOU,84,38,2013
HOU201307220,HOU,85,40,2013
HOU201307230,HOU,86,42,2013
HOU201307240,HOU,87,43,2013
HOU201308050,HOU,88,44,2013
HOU201308060,HOU,89,40,2013
HOU201308070,HOU,90,30,2013
HOU201308090,HOU,91,37,2013
HOU201308100,HOU,92,36,2013
HOU201308110,HOU,93,36,2013
HOU201308120,HOU,94,37,2013
HOU201308230,HOU,95,40,2013
HOU201308240,HOU,96,33,2013
HOU201308250,HOU,97,34,2013
HOU201308290,HOU,98,39,2013
HOU201308300,HOU,99,44,2013
HOU201308310,HOU,100,52,2013
HOU201309010,HOU,101,58,2013
HOU201309020,HOU,102,58,2013
HOU201309030,HOU,103,52,2013
HOU201309040,HOU,104,49,2013
HOU201309130,HOU,105,42,2013
HOU201309140,HOU,106,41,2013
HOU201309150,HOU,107,37,2013
HOU201309160,HOU,108,35,2013
HOU201309170,HOU,109,32,2013
HOU201309180,HOU,110,36,2013
HOU201309270,HOU,111,29,2013
HOU201309280,HOU,112,29,2013
HOU201309290,HOU,113,31,2013
KCA201306070,HOU,114,37,2013
KCA201306080,HOU,115,37,2013
KCA201306090,HOU,116,48,2013
MIN201308020,HOU,117,52,2013
MIN201308030,HOU,118,55,2013
MIN201308040,HOU,119,53,2013
NYA201304290,HOU,120,50,2013
NYA201304300,HOU,121,44,2013
NYA201305010,HOU,122,46,2013
OAK201304150,HOU,123,47,2013
OAK201304160,HOU,124,44,2013
OAK201304170,HOU,125,46,2013
OAK201308130,HOU,126,46,2013
OAK201308140,HOU,127,40,2013
OAK201308150,HOU,128,37,2013
OAK201309050,HOU,129,39,2013
OAK201309060,HOU,130,41,2013
OAK201309070,HOU,131,33,2013
OAK201309080,HOU,132,35,2013
PIT201305170,HOU,133,49,2013
PIT201305180,HOU,134,58,2013
PIT201305190,HOU,135,55,2013
SEA201304080,HOU,136,54,2013
SEA201304090,HOU,137,55,2013
SEA201304100,HOU,138,41,2013
SEA201306100,HOU,139,42,2013
SEA201306110,HOU,140,46,2013
SEA201306120,HOU,141,52,2013
SEA201309090,HOU,142,54,2013
SEA201309100,HOU,143,54,2013
SEA201309110,HOU,144,43,2013
SLN201307090,HOU,145,37,2013
SLN201307100,HOU,146,39,2013
TBA201307120,HOU,147,40,2013
TBA201307130,HOU,148,40,2013
TBA201307140,HOU,149,43,2013
TEX201307050,HOU,150,44,2013
TEX201307060,HOU,151,42,2013
TEX201307070,HOU,152,37,2013
TEX201308190,HOU,153,35,2013
TEX201308200,HOU,154,34,2013
TEX201308210,HOU,155,30,2013
TEX201309230,HOU,156,33,2013
TEX201309240,HOU,157,35,2013
TEX201309250,HOU,158,34,2013
ANA201305130,KCA,1,55,2013
ANA201305140,KCA,2,46,2013
ANA201305150,KCA,3,47,2013
ATL201304160,KCA,4,43,2013
ATL201304170,KCA,5,44,2013
BAL201305070,KCA,6,44,2013
BAL201305080,KCA,7,43,2013
BAL201305090,KCA,8,43,2013
BOS201304200,KCA,9,39,2013
BOS201304211,KCA,10,34,2013
BOS201304212,KCA,11,36,2013
CHA201304010,KCA,12,34,2013
CHA201304030,KCA,13,35,2013
CHA201304040,KCA,14,37,2013
CHA201307260,KCA,15,46,2013
CHA201307270,KCA,16,43,2013
CHA201307280,KCA,17,45,2013
CHA201309260,KCA,18,44,2013
CHA201309270,KCA,19,44,2013
CHA201309280,KCA,20,42,2013
CHA201309290,KCA,21,40,2013
CLE201306170,KCA,22,39,2013
CLE201306180,KCA,23,42,2013
CLE201306190,KCA,24,45,2013
CLE201307120,KCA,25,44,2013
CLE201307130,KCA,26,50,2013
CLE201307140,KCA,27,50,2013
CLE201309090,KCA,28,54,2013
CLE201309100,KCA,29,51,2013
CLE201309110,KCA,30,47,2013
DET201304240,KCA,31,44,2013
DET201304250,KCA,32,50,2013
DET201308150,KCA,33,43,2013
DET201308161,KCA,34,46,2013
DET201308162,KCA,35,47,2013
DET201308170,KCA,36,45,2013
DET201308180,KCA,37,42,2013
DET201309130,KCA,38,48,2013
DET201309140,KCA,39,44,2013
DET201309150,KCA,40,45,2013
HOU201305200,KCA,41,52,2013
HOU201305210,KCA,42,50,2013
HOU201305220,KCA,43,42,2013
KCA201304080,KCA,44,44,2013
KCA201304090,KCA,45,45,2013
KCA201304100,KCA,46,38,2013
KCA201304120,KCA,47,39,2013
KCA201304130,KCA,48,42,2013
KCA201304140,KCA,49,37,2013
KCA201304270,KCA,50,41,2013
KCA201304281,KCA,51,50,2013
KCA201304282,KCA,52,48,2013
KCA201304290,KCA,53,52,2013
KCA201304300,KCA,54,56,2013
KCA201305010,KCA,55,49,2013
KCA201305040,KCA,56,40,2013
KCA201305050,KCA,57,39,2013
KCA201305060,KCA,58,37,2013
KCA201305100,KCA,59,36,2013
KCA201305110,KCA,60,33,2013
KCA201305120,KCA,61,37,2013
KCA201305230,KCA,62,43,2013
KCA201305240,KCA,63,35,2013
KCA201305250,KCA,64,33,2013
KCA201305260,KCA,65,37,2013
KCA201305270,KCA,66,38,2013
KCA201305280,KCA,67,34,2013
KCA201306040,KCA,68,42,2013
KCA201306050,KCA,69,44,2013
KCA201306060,KCA,70,45,2013
KCA201306070,KCA,71,39,2013
KCA201306080,KCA,72,38,2013
KCA201306090,KCA,73,31,2013
KCA201306100,KCA,74,32,2013
KCA201306110,KCA,75,35,2013
KCA201306120,KCA,76,38,2013
KCA201306210,KCA,77,42,2013
KCA201306220,KCA,78,46,2013
KCA201306230,KCA,79,50,2013
KCA201306250,KCA,80,44,2013
KCA201306260,KCA,81,43,2013
KCA201307020,KCA,82,37,2013
KCA201307030,KCA,83,40,2013
KCA201307040,KCA,84,34,2013
KCA201307050,KCA,85,37,2013
KCA201307060,KCA,86,37,2013
KCA201307070,KCA,87,36,2013
KCA201307190,KCA,88,37,2013
KCA201307200,KCA,89,41,2013
KCA201307210,KCA,90,42,2013
KCA201307220,KCA,91,51,2013
KCA201307230,KCA,92,50,2013
KCA201307240,KCA,93,53,2013
KCA201307250,KCA,94,51,2013
KCA201308050,KCA,95,57,2013
KCA201308060,KCA,96,51,2013
KCA201308070,KCA,97,56,2013
KCA201308080,KCA,98,54,2013
KCA201308090,KCA,99,51,2013
KCA201308100,KCA,100,40,2013
KCA201308110,KCA,101,38,2013
KCA201308120,KCA,102,35,2013
KCA201308130,KCA,103,29,2013
KCA201308140,KCA,104,39,2013
KCA201308200,KCA,105,43,2013
KCA201308210,KCA,106,45,2013
KCA201308220,KCA,107,52,2013
KCA201308230,KCA,108,52,2013
KCA201308240,KCA,109,47,2013
KCA201308250,KCA,110,42,2013
KCA201308260,KCA,111,51,2013
KCA201309020,KCA,112,48,2013
KCA201309030,KCA,113,50,2013
KCA201309040,KCA,114,51,2013
KCA201309050,KCA,115,62,2013
KCA201309060,KCA,116,52,2013
KCA201309070,KCA,117,52,2013
KCA201309080,KCA,118,53,2013
KCA201309160,KCA,119,48,2013
KCA201309170,KCA,120,38,2013
KCA201309180,KCA,121,36,2013
KCA201309200,KCA,122,37,2013
KCA201309210,KCA,123,38,2013
KCA201309220,KCA,124,46,2013
MIN201306270,KCA,125,53,2013
MIN201306280,KCA,126,59,2013
MIN201306290,KCA,127,59,2013
MIN201306300,KCA,128,62,2013
MIN201307300,KCA,129,62,2013
MIN201307310,KCA,130,56,2013
MIN201308010,KCA,131,53,2013
MIN201308270,KCA,132,49,2013
MIN201308280,KCA,133,42,2013
MIN201308290,KCA,134,39,2013
NYA201307080,KCA,135,39,2013
NYA201307090,KCA,136,38,2013
NYA201307100,KCA,137,44,2013
NYA201307110,KCA,138,43,2013
NYN201308020,KCA,139,38,2013
NYN201308030,KCA,140,43,2013
NYN201308040,KCA,141,53,2013
OAK201305170,KCA,142,46,2013
OAK201305180,KCA,143,54,2013
OAK201305190,KCA,144,60,2013
PHI201304050,KCA,145,54,2013
PHI201304060,KCA,146,40,2013
PHI201304070,KCA,147,44,2013
SEA201309230,KCA,148,35,2013
SEA201309240,KCA,149,38,2013
SEA201309250,KCA,150,43,2013
SLN201305290,KCA,151,46,2013
SLN201305300,KCA,152,47,2013
TBA201306130,KCA,153,52,2013
TBA201306140,KCA,154,49,2013
TBA201306150,KCA,155,44,2013
TBA201306160,KCA,156,44,2013
TEX201305310,KCA,157,41,2013
TEX201306010,KCA,158,41,2013
ANA201305290,LAN,1,39,2013
ANA201305300,LAN,2,49,2013
ARI201304120,LAN,3,53,2013
ARI201304130,LAN,4,62,2013
ARI201304140,LAN,5,52,2013
ARI201307080,LAN,6,58,2013
ARI201307090,LAN,7,53,2013
ARI201307100,LAN,8,54,2013
ARI201309160,LAN,9,49,2013
ARI201309170,LAN,10,47,2013
ARI201309180,LAN,11,38,2013
ARI201309190,LAN,12,34,2013
ATL201305170,LAN,13,29,2013
ATL201305180,LAN,14,27,2013
ATL201305190,LAN,15,37,2013
BAL201304201,LAN,16,43,2013
BAL201304202,LAN,17,45,2013
BAL201304210,LAN,18,41,2013
CHN201308010,LAN,19,38,2013
CHN201308020,LAN,20,36,2013
CHN201308030,LAN,21,33,2013
CHN201308040,LAN,22,35,2013
CIN201309060,LAN,23,44,2013
CIN201309070,LAN,24,45,2013
CIN201309080,LAN,25,49,2013
COL201305310,LAN,26,60,2013
COL201306010,LAN,27,61,2013
COL201306020,LAN,28,65,2013
COL201307020,LAN,29,71,2013
COL201307030,LAN,30,68,2013
COL201307040,LAN,31,58,2013
COL201309020,LAN,32,47,2013
COL201309030,LAN,33,39,2013
COL201309040,LAN,34,34,2013
LAN201304010,LAN,35,31,2013
LAN201304020,LAN,36,35,2013
LAN201304030,LAN,37,45,2013
LAN201304050,LAN,38,42,2013
LAN201304060,LAN,39,45,2013
LAN201304070,LAN,40,46,2013
LAN201304150,LAN,41,42,2013
LAN201304160,LAN,42,36,2013
LAN201304170,LAN,43,38,2013
LAN201304260,LAN,44,41,2013
LAN201304270,LAN,45,40,2013
LAN201304280,LAN,46,40,2013
LAN201304290,LAN,47,43,2013
LAN201304300,LAN,48,45,2013
LAN201305010,LAN,49,42,2013
LAN201305060,LAN,50,48,2013
LAN201305070,LAN,51,52,2013
LAN201305080,LAN,52,52,2013
LAN201305100,LAN,53,48,2013
LAN201305110,LAN,54,47,2013
LAN201305120,LAN,55,36,2013
LAN201305130,LAN,56,35,2013
LAN201305140,LAN,57,36,2013
LAN201305150,LAN,58,45,2013
LAN201305240,LAN,59,43,2013
LAN201305250,LAN,60,47,2013
LAN201305260,LAN,61,47,2013
LAN201305270,LAN,62,42,2013
LAN201305280,LAN,63,36,2013
LAN201306030,LAN,64,35,2013
LAN201306040,LAN,65,36,2013
LAN201306050,LAN,66,34,2013
LAN201306060,LAN,67,43,2013
LAN201306070,LAN,68,41,2013
LAN201306080,LAN,69,47,2013
LAN201306090,LAN,70,45,2013
LAN201306100,LAN,71,48,2013
LAN201306110,LAN,72,46,2013
LAN201306120,LAN,73,48,2013
LAN201306240,LAN,74,41,2013
LAN201306250,LAN,75,41,2013
LAN201306260,LAN,76,44,2013
LAN201306270,LAN,77,45,2013
LAN201306280,LAN,78,42,2013
LAN201306290,LAN,79,41,2013
LAN201306300,LAN,80,41,2013
LAN201307110,LAN,81,36,2013
LAN201307120,LAN,82,30,2013
LAN201307130,LAN,83,36,2013
LAN201307140,LAN,84,37,2013
LAN201307250,LAN,85,41,2013
LAN201307260,LAN,86,38,2013
LAN201307270,LAN,87,44,2013
LAN201307280,LAN,88,46,2013
LAN201307300,LAN,89,55,2013
LAN201307310,LAN,90,53,2013
LAN201308090,LAN,91,55,2013
LAN201308100,LAN,92,54,2013
LAN201308110,LAN,93,45,2013
LAN201308120,LAN,94,36,2013
LAN201308130,LAN,95,31,2013
LAN201308140,LAN,96,32,2013
LAN201308230,LAN,97,27,2013
LAN201308240,LAN,98,30,2013
LAN201308250,LAN,99,38,2013
LAN201308260,LAN,100,48,2013
LAN201308270,LAN,101,46,2013
LAN201308280,LAN,102,51,2013
LAN201308300,LAN,103,52,2013
LAN201308310,LAN,104,47,2013
LAN201309010,LAN,105,43,2013
LAN201309090,LAN,106,46,2013
LAN201309100,LAN,107,42,2013
LAN201309110,LAN,108,44,2013
LAN201309120,LAN,109,51,2013
LAN201309130,LAN,110,45,2013
LAN201309140,LAN,111,40,2013
LAN201309150,LAN,112,38,2013
LAN201309270,LAN,113,45,2013
LAN201309280,LAN,114,37,2013
LAN201309290,LAN,115,42,2013
MIA201308190,LAN,116,45,2013
MIA201308200,LAN,117,49,2013
MIA201308210,LAN,118,45,2013
MIA201308220,LAN,119,48,2013
MIL201305200,LAN,120,52,2013
MIL201305210,LAN,121,56,2013
MIL201305220,LAN,122,50,2013
NYA201306191,LAN,123,44,2013
NYA201306192,LAN,124,41,2013
NYN201304230,LAN,125,39,2013
NYN201304240,LAN,126,35,2013
NYN201304250,LAN,127,37,2013
PHI201308160,LAN,128,41,2013
PHI201308170,LAN,129,41,2013
PHI201308180,LAN,130,41,2013
PIT201306140,LAN,131,46,2013
PIT201306150,LAN,132,51,2013
PIT201306160,LAN,133,52,2013
SDN201304090,LAN,134,53,2013
SDN201304100,LAN,135,50,2013
SDN201304110,LAN,136,45,2013
SDN201306200,LAN,137,40,2013
SDN201306210,LAN,138,35,2013
SDN201306220,LAN,139,31,2013
SDN201306230,LAN,140,35,2013
SDN201309200,LAN,141,42,2013
SDN201309210,LAN,142,44,2013
SDN201309220,LAN,143,51,2013
SFN201305030,LAN,144,51,2013
SFN201305040,LAN,145,47,2013
SFN201305050,LAN,146,40,2013
SFN201307050,LAN,147,40,2013
SFN201307060,LAN,148,35,2013
SFN201307070,LAN,149,38,2013
SFN201309240,LAN,150,40,2013
SFN201309250,LAN,151,50,2013
SFN201309260,LAN,152,52,2013
SLN201308050,LAN,153,60,2013
SLN201308060,LAN,154,66,2013
SLN201308070,LAN,155,73,2013
SLN201308080,LAN,156,63,2013
TOR201307220,LAN,157,64,2013
TOR201307230,LAN,158,63,2013
ARI201306170,MIA,1,37,2013
ARI201306180,MIA,2,44,2013
ARI201306190,MIA,3,40,2013
ATL201307020,MIA,4,38,2013
ATL201307030,MIA,5,32,2013
ATL201307040,MIA,6,28,2013
ATL201308090,MIA,7,25,2013
ATL201308100,MIA,8,34,2013
ATL201308110,MIA,9,38,2013
ATL201308300,MIA,10,38,2013
ATL201308310,MIA,11,40,2013
ATL201309010,MIA,12,42,2013
CHA201305240,MIA,13,41,2013
CHA201305250,MIA,14,45,2013
CHA201305260,MIA,15,45,2013
CHN201309020,MIA,16,45,2013
CHN201309030,MIA,17,44,2013
CHN201309040,MIA,18,43,2013
CIN201304180,MIA,19,41,2013
CIN201304190,MIA,20,46,2013
CIN201304200,MIA,21,49,2013
CIN201304210,MIA,22,49,2013
COL201307220,MIA,23,47,2013
COL201307230,MIA,24,44,2013
COL201307240,MIA,25,45,2013
COL201307250,MIA,26,41,2013
KCA201308120,MIA,27,38,2013
KCA201308130,MIA,28,37,2013
KCA201308140,MIA,29,33,2013
LAN201305100,MIA,30,25,2013
LAN201305110,MIA,31,26,2013
LAN201305120,MIA,32,25,2013
MIA201304080,MIA,33,21,2013
MIA201304090,MIA,34,24,2013
MIA201304100,MIA,35,26,2013
MIA201304120,MIA,36,30,2013
MIA201304130,MIA,37,33,2013
MIA201304140,MIA,38,35,2013
MIA201304150,MIA,39,39,2013
MIA201304160,MIA,40,38,2013
MIA201304170,MIA,41,34,2013
MIA201304250,MIA,42,43,2013
MIA201304260,MIA,43,42,2013
MIA201304270,MIA,44,46,2013
MIA201304280,MIA,45,47,2013
MIA201304290,MIA,46,51,2013
MIA201304300,MIA,47,41,2013
MIA201305010,MIA,48,43,2013
MIA201305140,MIA,49,33,2013
MIA201305150,MIA,50,32,2013
MIA201305160,MIA,51,32,2013
MIA201305170,MIA,52,36,2013
MIA201305180,MIA,53,32,2013
MIA201305190,MIA,54,32,2013
MIA201305200,MIA,55,32,2013
MIA201305210,MIA,56,29,2013
MIA201305220,MIA,57,32,2013
MIA201305290,MIA,58,45,2013
MIA201305300,MIA,59,47,2013
MIA201305310,MIA,60,50,2013
MIA201306010,MIA,61,47,2013
MIA201306020,MIA,62,44,2013
MIA201306100,MIA,63,39,2013
MIA201306110,MIA,64,45,2013
MIA201306120,MIA,65,45,2013
MIA201306140,MIA,66,51,2013
MIA201306150,MIA,67,50,2013
MIA201306160,MIA,68,48,2013
MIA201306250,MIA,69,44,2013
MIA201306260,MIA,70,42,2013
MIA201306280,MIA,71,39,2013
MIA201306290,MIA,72,37,2013
MIA201306300,MIA,73,39,2013
MIA201307010,MIA,74,41,2013
MIA201307080,MIA,75,39,2013
MIA201307090,MIA,76,42,2013
MIA201307100,MIA,77,43,2013
MIA201307120,MIA,78,43,2013
MIA201307130,MIA,79,38,2013
MIA201307140,MIA,80,40,2013
MIA201307260,MIA,81,33,2013
MIA201307270,MIA,82,31,2013
MIA201307280,MIA,83,26,2013
MIA201307290,MIA,84,38,2013
MIA201307300,MIA,85,38,2013
MIA201307310,MIA,86,38,2013
MIA201308010,MIA,87,48,2013
MIA201308020,MIA,88,47,2013
MIA201308030,MIA,89,40,2013
MIA201308040,MIA,90,44,2013
MIA201308160,MIA,91,50,2013
MIA201308170,MIA,92,40,2013
MIA201308180,MIA,93,41,2013
MIA201308190,MIA,94,36,2013
MIA201308200,MIA,95,30,2013
MIA201308210,MIA,96,25,2013
MIA201308220,MIA,97,32,2013
MIA201308230,MIA,98,34,2013
MIA201308240,MIA,99,36,2013
MIA201308250,MIA,100,40,2013
MIA201309060,MIA,101,41,2013
MIA201309070,MIA,102,41,2013
MIA201309080,MIA,103,40,2013
MIA201309090,MIA,104,43,2013
MIA201309100,MIA,105,42,2013
MIA201309110,MIA,106,42,2013
MIA201309120,MIA,107,35,2013
MIA201309230,MIA,108,33,2013
MIA201309240,MIA,109,30,2013
MIA201309250,MIA,110,29,2013
MIA201309270,MIA,111,28,2013
MIA201309280,MIA,112,26,2013
MIA201309290,MIA,113,27,2013
MIL201307190,MIA,114,37,2013
MIL201307200,MIA,115,42,2013
MIL201307210,MIA,116,48,2013
MIN201304231,MIA,117,57,2013
MIN201304232,MIA,118,66,2013
NYN201304050,MIA,119,67,2013
NYN201304060,MIA,120,63,2013
NYN201304070,MIA,121,58,2013
NYN201306080,MIA,122,49,2013
NYN201306090,MIA,123,42,2013
NYN201309130,MIA,124,32,2013
NYN201309141,MIA,125,31,2013
NYN201309142,MIA,126,29,2013
NYN201309150,MIA,127,38,2013
PHI201305020,MIA,128,36,2013
PHI201305030,MIA,129,39,2013
PHI201305040,MIA,130,38,2013
PHI201305050,MIA,131,42,2013
PHI201306030,MIA,132,40,2013
PHI201306040,MIA,133,44,2013
PHI201306050,MIA,134,45,2013
PHI201309160,MIA,135,47,2013
PHI201309170,MIA,136,48,2013
PHI201309180,MIA,137,42,2013
PIT201308060,MIA,138,39,2013
PIT201308070,MIA,139,33,2013
PIT201308080,MIA,140,31,2013
SDN201305060,MIA,141,31,2013
SDN201305070,MIA,142,36,2013
SDN201305080,MIA,143,39,2013
SFN201306200,MIA,144,37,2013
SFN201306210,MIA,145,38,2013
